aar,cvr,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2023,32662498,94,94-2,Vester Nebel Varmeværk,6715,Esbjerg N,561,126,Esbjerg-Varde Fjernvarme,2047,DIN Forsyning Varme A/S,1.0,FJ,Fjernvarmeværk,"Hollesen kedel, Weishaup",Kedel,353000.0,350030.0,fvv,1988-01-01,00:00:00,397.73199999999997,2.535,368.53000000000003,598.2527754,602.785424,602.785424,0.3285,0.0,0.8459366732354839,0.025031068700000002,0.12903225806451613,0.0,0.0,0.0,1.6823029999999999,0.0,0.0,270.7983432,0.0,0.0,0.0,0.0,0.0,0.0,67.44582919999999,2.7298999999999998,0.0,0.0,255.5964,0.0
2023,32667740,2456,2456-1,KEC,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2416,TÅRNBYFORSYNING VARME A/S,,FJ,Fjernvarmeværk,KEC,Varmepumpe Spildevand,353000.0,350030.0,fvv,2020-08-01,00:00:00,2.0,0.0,6.2,39.0096,39.0096,39.0096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.91928,0.0,0.0,13.09032,0.0
2023,32720315,273,273-8,Hundested varmeværk,3390,Hundested,260,19,Hundested Fjernvarme,219,HUNDESTED VARMEVÆRK AMBA,,FJ,Fjernvarmeværk,Varmepumpe 3,Varmepumpe Luft,353000.0,350030.0,0,2023-01-01,00:00:00,34.459,0.0,39.309,70.074,107.874,107.874,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1476,0.0,0.0,0.0,14.0544,0.0,0.0,0.0,0.0,36.5616,0.0,13.9104,25.2
2023,32765572,1188,1188-2,Holbæk Renseanlæg,4300,Holbæk,316,0,0,2133,FORS Spildevand Holbæk A/S,,LO,Lokalt værk,Gasmotor HCR,Forbrændingsmotor,370000.0,370000.0,pev,2015-06-01,00:00:00,0.272,0.1,0.12,6.738448,3.078,0.0,1.78812,1.78812,0.0,0.7716091302,0.2283908698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.738448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,32788742,1567,1567-1,DSB Klargøring,2770,Kastrup,185,2,Storkøbenhavns Fjernvarme,2304,DSB VEDLIGEHOLD A/S,,ER,Erhvervsværk,Decentral værk,Forbrændingsmotor,491000.0,490010.0,pev,2000-05-22,2023-03-27 00:00:00,5.683,0.92,4.2,6.552730800000001,5.81256,0.95184,0.5903999999999999,0.5903999999999999,0.1435246706,0.3564753294,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.552730800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,32837425,430,430-3,"Roskilde Varme A/S, Hovedcentralen",4000,Roskilde,265,2,Storkøbenhavns Fjernvarme,2111,FORS Varme Roskilde A/S,1.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,353000.0,350030.0,fvv,2000-01-01,00:00:00,115.74000000000001,0.0,114.48,34.0139604,23.12793,23.12793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6421286000000002,0.0,0.0,24.7290318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.979484,0.0,0.0,2.663316,0.0
2023,32837832,2349,2349-1,Bjergmarkens Renseanlæg,4000,Roskilde,265,0,0,2350,FORS Spildevand Roskilde A/S,,LO,Lokalt værk,Bjergmarken motor,Forbrændingsmotor,370000.0,370000.0,pev,2018-08-20,00:00:00,0.6,0.21,0.3,8.536611,2.42856,0.0,2.81412,2.81412,0.0,0.8577561986,0.1422438014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.536610999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,32945880,1855,1855-2,"Rønne Varme A/S, reserve og spidslastcentral",3700,Rønne,400,68,Rønne Fjernvarme,2120,RØNNE VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1996-01-26,00:00:00,44.6,0.0,37.91,4.332450339999999,4.0248,4.0248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3324503399999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33016719,536,536-2,Tranbjerg Varmeværk,8310,Tranbjerg J,751,206,Århus Fjernvarme,451,TRANBJERG VARMEVÆRK A M B A,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1998-01-01,00:00:00,30.700000000000003,0.0,27.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33020740,2083,2083-1,Holbæk Bioenergi,6780,Skærbæk,550,0,0,2124,Holbæk Bioenergi I/S,,ER,Erhvervsværk,Biogas anlæg,Forbrændingsmotor,352100.0,350020.0,kvt,2012-01-01,00:00:00,0.9,0.36,0.54,24.003398,12.2418,0.0,8.1612,8.1612,0.2550013961,0.7449986039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.003398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33033079,544,544-3,St.Merløs Varmeværk,4370,Store Merløse,316,41,Store Merløse Fjernvarme,2132,"FORS Varme Holbæk, St. Merløse A/S",,FJ,Fjernvarmeværk,St. Merløse halmvarmeværk,Kedel,353000.0,350030.0,fvv,2013-01-02,00:00:00,7.5,0.0,6.7,41.047405000000005,38.32452,38.32452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.950555,0.0,0.0,0.0,0.0,0.0,40.09685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33033125,301,301-4,Jyderup Varmeværk,4450,Jyderup,316,39,Jyderup Fjernvarme,2095,FORS Varme Holbæk A/S,1.0,DC,Decentralt værk,Motor2,Forbrændingsmotor,353000.0,350030.0,kvt,1994-12-22,00:00:00,34.6,5.5,27.0,107.595459,88.68456,88.68456,0.54936,0.54936,0.6846712229199999,0.31532877708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.28581900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.30964,0.0,0.0,0.0
2023,33033575,125,125-5,Halsnæs Forsyning A/S (Havnevej),3300,Frederiksværk,260,13,Frederiksværk Fjernvarme,2088,HALSNÆS VARME A/S,,FJ,Fjernvarmeværk,Fliskedel 1,Kedel,353000.0,350030.0,fvv,2002-01-01,00:00:00,55.099999999999994,0.0,55.3,388.1626,388.1626,388.1626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3728,0.0,83.545,0.24480000000000002,0.0,0.0,0.0,0.0,0.0
2023,33045859,1574,1574-1,Arwos Deponi A/S,6200,Aabenraa,580,0,0,2151,ARWOS DEPONI A/S,,LO,Lokalt værk,Duo Fuel,Forbrændingsmotor,382110.0,383900.0,pev,2001-01-02,00:00:00,0.33,0.11,0.18,1.00119,0.0,0.0,0.3204,0.3204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33046456,2105,2105-1,"Stegholt Renseanlæg, Aabenraa",6200,Aabenraa,580,0,0,2130,ARWOS SPILDEVAND A/S,,LO,Lokalt værk,Stegholt Biogas,Forbrændingsmotor,370000.0,370000.0,pev,2012-05-15,00:00:00,0.33,0.11,0.18,1.921535,1.25208,0.0,0.1393668,0.1393668,0.0,0.2503324791,0.7496675209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33054521,1409,1409-4,Svendborg Kraftvarme A/S,5700,Svendborg,479,87,Svendborg Fjernvarme,433,SVENDBORG KRAFTVARME P/S,,ER,Erhvervsværk,Ovnlinie 1,Dampturbine,382120.0,383900.0,pev,1999-05-01,2023-11-26 00:00:00,20.0,4.5,13.8,429.305008,294.1704,292.29372,93.92796,82.28016000000001,0.3404266367,0.6573876445,0.0021857187,0.1465,0.0,0.0,0.0,0.0,0.0,9.29313,416.0768179999999,0.0,3.04094,0.0,0.74762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33056982,2150,2150-1,Måløv Rens,2760,Måløv,151,0,0,2170,Novafos Måløv Rens A/S,,LO,Lokalt værk,Biogas anlæg,Forbrændingsmotor,370000.0,370000.0,pev,2013-01-01,00:00:00,0.3,0.1,0.1,7.550049,0.162,0.0,1.5156,1.5156,0.0,0.9892715928,0.0107284072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.550049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33063784,712,712-4,Læsø Varme A/S,9940,Læsø,825,359,Byrum Fjernvarme,2285,LÆSØ VARME A/S,,FJ,Fjernvarmeværk,Fliskedel Ny,Kedel,353000.0,350030.0,fvv,2006-09-09,00:00:00,4.0,0.0,4.0,24.8832,24.8832,24.8832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7776000000000001,0.0,0.0,0.0,0.0,0.0,0.0,24.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33157274,1138,1138-1,Vestbirk Vandkraftanlæg,8752,Østbirk,615,0,0,2372,Naturstyrelsen,,VA,Vandkraftværk,-,Vandkraft,351100.0,350010.0,vkt,1924-01-01,00:00:00,1.0,1.0,0.0,7.362,0.0,0.0,7.362,7.362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.362,0.0,0.0
2023,33171412,356,356-1,Møldrup Varmeværk,9632,Møldrup,791,247,Møldrup Fjernvarme,321,Møldrup Varmeværk,,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,1987-01-01,00:00:00,13.7,1.8,11.7,49.9233744,44.8344,43.21692,4.224240000000001,4.1868,0.7571245947666666,0.2428754052333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.658494399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21724,24.04764
2023,33258445,565,565-3,"Videbæk Varme A/S, Godthåbsvej",6920,Videbæk,760,190,Videbæk Fjernvarme,2101,VIDEBÆK VARME A/S,,FJ,Fjernvarmeværk,K8,Kedel,353000.0,350030.0,fvv,1987-04-01,00:00:00,35.5,6.2,28.8,177.0608268,110.8224,110.8224,45.2448,45.2448,0.611900864075,0.388099135925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5012268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5596,0.0
2023,33269315,1830,1830-3,Brøndbyøster Fjernvarmecentral,2605,Brøndby,153,2,Storkøbenhavns Fjernvarme,69,BRØNDBY FJERNVARME A M B A,1.0,FJ,Fjernvarmeværk,Kedel 3 Danstoker/Weishaupt,Kedel,353000.0,350030.0,fvv,1980-01-01,00:00:00,174.7,0.0,166.0,56.870451,49.6607,49.6607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.616469,0.0,0.0,52.253982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33376146,2247,2247-1,Hjortekærbakken 12,2800,Kgs. Lyngby,173,0,0,2282,MØLLEÅVÆRKET A/S,,LO,Lokalt værk,Motor,Forbrændingsmotor,370000.0,370000.0,pev,2016-02-01,00:00:00,0.7,0.249,0.45,14.501316,7.236,0.0,4.9428,4.9428,0.0,0.7505054024,0.2494945976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.501316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33504977,272,272-1,Hillerød Kraftvarmeværk,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2114,HILLERØD KRAFTVARME ApS,1.0,DC,Decentralt værk,HKV - Gasturbine,Kombianlæg,351100.0,350010.0,kvt,1991-01-01,00:00:00,221.1,86.06,116.34,1022.613811703,743.769436,743.769436,230.525496,190.93536,0.73736885445,0.26263114555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.8149724,0.0,0.0,0.0,669.798839303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33507410,459,459-3,Skagen Varmeværk,9990,Skagen,813,317,Skagen Fjernvarme,399,SKAGEN VARMEVÆRK AMBA,1.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,353000.0,350030.0,fvv,1988-11-12,00:00:00,96.18,14.100000000000001,76.5,276.025452814,246.3295224,246.3295224,28.09872,28.09872,0.7649190200888889,0.23508097991111113,0.0,0.0,0.0,0.0,0.02944927,0.0,0.0,73.003991544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.520824,106.471188
2023,33636547,1924,1924-1,Mindegaard Biogas,5550,Langeskov,440,0,0,2389,BIRKETVEDGAARD ApS,,ER,Erhvervsværk,Biogasanlæg,Forbrændingsmotor,11100.0,10000.0,pev,2006-12-08,00:00:00,0.15,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33756488,225,225-3,REFA Horbelev Fjernvarme,4871,Horbelev,376,61,Horbelev Fjernvarme,2152,"REFA, HORBELEV FJERNVARME A/S",,FJ,Fjernvarmeværk,Danstoker halmkedel,Kedel,353000.0,350030.0,fvv,2005-01-01,00:00:00,1.6,0.0,1.6,23.229,23.229,21.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33776039,1717,1717-8,"Daka Denmark A/S, Dakavej 10",8723,Løsning,766,147,Løsning Fjernvarme,2163,DAKA DENMARK A/S,1.0,ER,Erhvervsværk,Overskudsvarmeanlæg,Overskudsvarme,101110.0,100010.0,pvp,1970-01-01,00:00:00,48.0,0.0,40.0,28.7748,28.7748,28.7748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7748,0.0,0.0,0.0,0.0
2023,33910134,2190,2190-1,Kolind Fjernvarmeværk,8560,Kolind,706,211,Kolind Fjernvarme,2210,Kolind Fjernvarmeværk A.M.B.A,,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2010-12-23,00:00:00,11.3,0.0,11.3,61.48,55.566,54.162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33912773,670,670-3,Damagercentralen,2670,Greve,253,2,Storkøbenhavns Fjernvarme,2167,Greve Fjernvarme A.m.b.a.,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1980-01-01,00:00:00,55.913,0.0,50.550000000000004,7.4642098,6.2651200000000005,6.2651200000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0940349999999999,0.0,0.0,6.3701748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33953267,1420,1420-1,Gartneriet Skovlunden,5300,Kerteminde,440,0,0,2158,GARTNERIET SKOVLUNDEN ApS,,ER,Erhvervsværk,Hundslev,Forbrændingsmotor,11900.0,10000.0,pev,1997-06-01,00:00:00,4.1,1.6,1.9,0.0093852,0.00468,0.0,0.0036,0.0036,0.0,0.7506712697,0.2493287303,0.0,0.0,0.0,0.0,0.0,0.0,0.0093852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,33962398,922,922-8,Østervang Sjælland A/S,4652,Hårlev,336,0,0,2149,ØSTERVANG SJÆLLAND A/S,,ER,Erhvervsværk,K/V-Motor 4,Forbrændingsmotor,11300.0,10000.0,pev,1999-01-01,00:00:00,16.060000000000002,6.33,7.99,14.0442984,7.725,0.0,5.4208799999999995,5.4208799999999995,0.0,0.724984526625,0.275015473375,0.0,0.0,0.0,0.0,0.0,0.0,14.0442984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34078149,2131,2131-3,Vordingborg Kraftvarme,4760,Vordingborg,390,65,Vordingborg Fjernvarme,2145,VORDINGBORG KRAFTVARME A/S,,DC,Decentralt værk,Halm-og flisfyret anlæg MKV77,Dampturbine,351100.0,350010.0,kvt,1995-09-01,00:00:00,43.32,9.98,28.5,654.7225,450.54200000000003,442.40200000000004,130.5936,130.5936,0.66966287665,0.33033712335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.9625,149.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34086699,1428,1428-3,Horsens Vand Energi A/S,8700,Horsens,615,148,Horsens Fjernvarme,2148,HORSENS VAND ENERGI A/S,,LO,Lokalt værk,Danstoker VBN1250,Kedel,370000.0,370000.0,pvp,1996-01-01,00:00:00,4.12,1.13,2.59,41.64645366,19.22796,0.0,11.2247496,11.2247496,0.0,0.3946158849,0.6053841151,0.0,0.0,0.0,0.0,0.0,0.0,0.0046728,0.0,41.64178086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34203563,714,714-2,Grevinge-Herrestrup Kraftvarmeværk,4571,Grevinge,306,365,Grevinge-Herrestrup Fjernvarme,2157,ODSHERRED VARME A/S,,DC,Decentralt værk,Bergen,Forbrændingsmotor,351100.0,350010.0,kvt,1994-01-01,00:00:00,39.79,6.62,35.387,192.5067204,177.92247600000002,177.92247600000002,7.995384,7.995384,0.777819647495,0.22218035250499998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9748764,0.0,0.0,0.0,26.589132,12.89052,0.0,0.0,0.0,0.0,0.0,44.151012,71.90118000000001
2023,34208115,244,244-2,I/S Amager Ressourcecenter,2300,København S,101,2,Storkøbenhavns Fjernvarme,236,I/S Amager Ressourcecenter,1.0,ER,Erhvervsværk,2 ovne &#43; 1 turbine,Dampturbine,382120.0,383900.0,pev,2017-04-10,00:00:00,224.0,62.0,190.0,6717.78790161,4677.9444,4677.9084,1209.57048,1024.51536,0.3481732728,0.6518240477,2.6795e-06,0.0,0.0,0.0,51.51660161,0.0,0.0,0.0,5028.7354,0.0,0.0,0.0,1637.5359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34484414,324,324-4,"FWS, DK",5800,Nyborg,450,82,Nyborg Fjernvarme,288,Fortum Waste Solutions A/S,,ER,Erhvervsværk,Gasturbineanlæg,Gasturbine,382200.0,383900.0,pev,1998-07-01,2023-01-01 00:00:00,93.0,21.9,62.0,1862.226,991.7,593.0,180.0288,177.62760000000003,0.227116949575,0.36064207047499997,0.4122409799,0.0,124.19,0.0,14.376000000000001,0.0,0.0,0.0,1723.6599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34609705,426,426-3,Ringsted Kraftvarmeværk,4100,Ringsted,329,34,Ringsted Fjernvarme,2214,RINGSTED FJERNVARME A/S,1.0,DC,Decentralt værk,Motor 30,Forbrændingsmotor,351100.0,350010.0,kvt,1997-01-01,00:00:00,86.22,11.0,75.62,516.779796,487.15632,487.15632,3.1355999999999997,3.1355999999999997,0.84358398282,0.15641601718,0.0,0.0,0.0,0.0,0.0864,0.0,0.0,30.106296,0.0,0.0,347.4345,0.0,0.0,0.0,0.0,11.5614,0.0,0.0,40.02120000000001,87.57
2023,34681228,207,207-5,Hjallerup Fjernvarmeselskab,9320,Hjallerup,810,284,Hjallerup Fjernvarme,202,Hjallerup Fjernvarmeværk A.m.b.a.,,DC,Decentralt værk,El kedel,Elpatron,353000.0,350030.0,fvv,2012-05-25,00:00:00,46.365,7.42,36.71,224.7443888,172.2708,171.5472,42.480000000000004,41.742720000000006,0.7279124320375,0.2720875679625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.68598880000002,0.0,0.0,54.23,0.0,0.0,0.0,0.0,0.0,34.704,0.0,34.1244,0.0
2023,34731853,834,834-5,Billund Energi,7200,Grindsted,530,128,Grindsted Fjernvarme,2238,BILLUND ENERGI A/S,,LO,Lokalt værk,Biogasmotor 2015,Forbrændingsmotor,370000.0,370000.0,pev,2015-12-01,00:00:00,3.3600000000000003,1.3900000000000001,1.75,54.299021,28.0512,14.4756,23.0976,23.0976,0.13332417165,0.7416788029,0.12499702539999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.299021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34899487,2156,2156-1,Thisted Renseanlæg,7760,Hurup Thy,787,0,0,2244,Thy Renseanlæg A/S,,ER,Erhvervsværk,Biogasmotor,Forbrændingsmotor,370000.0,370000.0,pev,2012-08-30,00:00:00,0.6,0.25,0.3,16.8910384,2.13732,0.0,6.755004,6.755004,0.0,0.9367321313,0.0632678687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8910384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,34916810,551,551-4,Ulsted Varmeværk,9370,Hals,851,294,Ulsted Fjernvarme,469,ULSTED VARMEVÆRK,,FJ,Fjernvarmeværk,Halm/Træpille,Kedel,353000.0,350030.0,fvv,2013-10-01,00:00:00,12.85,0.0,13.35,19.1184,19.1184,19.1184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,2.5884,0.0,0.0,0.0
2023,34935319,1512,1512-1,Gødding Mølle,7183,Randbøl,630,0,0,1518,A/S GØDDING MØLLE SKOVBRUG,,VA,Vandkraftværk,vandkraft,Vandkraft,467310.0,460000.0,vkt,1983-12-06,00:00:00,0.02,0.02,0.0,0.0252,0.0,0.0,0.0252,0.0252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.0,0.0
2023,34937257,1319,1319-2,Slagslunde,3660,Stenløse,240,438,Slagslunde,2273,Slagslunde Fjernvarme A.m.b.a.,,DC,Decentralt værk,kedel,Kedel,351100.0,350010.0,fvv,1997-05-01,00:00:00,7.4319999999999995,1.04,6.731999999999999,25.1292708,20.607120000000002,20.607120000000002,3.2796,3.2796,0.8183590727,0.1816409273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5620308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0264956000000005,8.540744400000001
2023,34938717,61,61-2,Bredsten-Balle Kraftvarmeværk A.m.b.a.,7182,Bredsten,630,81,TVIS,66,Bredsten-Balle Kraftvarmeværk amba,,DC,Decentralt værk,Kraftvarmeværk,Forbrændingsmotor,353000.0,350030.0,kvt,1995-01-01,00:00:00,21.97,2.79,17.7,15.628665599999998,14.3676,14.3676,0.7668,0.7668,0.8100984609249999,0.189901539075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0170656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5956,0.0,2.016,0.0
2023,35378979,2011,2011-1,Limfjorden Bioenergi ApS,7970,Redsted M,773,353,Karby-Hvidbjerg-Redsted Fjernv,2231,LIMFJORDENS BIOENERGI ApS,,LO,Lokalt værk,Limfjordens Bioenergi ApS,Forbrændingsmotor,352100.0,350020.0,kvt,2009-06-01,00:00:00,3.5,1.4,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,35384855,2318,2318-1,"Grøngas, Vraa A/S",9760,Vrå,860,304,Vrå Fjernvarme,2327,"Grøngas, Vraa A/S",,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2016-06-03,00:00:00,8.051,0.0,7.0,104.0955,99.936,32.0724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,35410538,2254,2254-2,Stengårdsskolen,3650,Ølstykke,240,472,Egedal fjernvarmenet,2291,EGEDAL FJERNVARME A/S,,DC,Decentralt værk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2014-01-01,00:00:00,18.125,0.885,17.08,132.4915432,133.543584,133.543584,0.7029324000000001,0.7029324000000001,0.88618353995,0.11381646005000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.258455200000002,0.0,0.0,0.0,110.906016,0.0,0.8218000000000001,0.0,0.0,6.505272,0.0,0.0,0.0
2023,35419314,2327,2327-1,Føns Nærvarme,5580,Nørre Aaby,410,473,Føns Fjernvarmenet,2313,Føns Nærvarme A.m.b.a.,,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2015-10-15,00:00:00,0.46,0.0,0.5760000000000001,4.2616,3.78,3.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3528,2.8,0.0,0.0,0.0,0.0,0.3348,0.774
2023,35478116,104,104-7,"Fredericia Fjernvarme, Danmarksgade 37",7000,Fredericia,607,81,TVIS,110,FREDERICIA FJERNVARME A.M.B.A.,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2007-11-12,00:00:00,85.18,0.0,85.18,2.31444001,1.9719999999999998,1.9719999999999998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.31444001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
