fv_net_navn,aar,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
Gjøl Fjernvarme,2003,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,59.636689200000006,33.8256,33.8256,22.2578496,21.6123732,0.521424151362803,0.478575848637197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.636689200000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2004,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,60.6236796,33.501599999999996,33.501599999999996,22.6368,22.0248,0.5158200799369127,0.48417992006308735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6236796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2005,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,56.8039428,31.035600000000002,31.035600000000002,21.3228,20.7036,0.4243498979887273,0.5756501020112726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8039428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2006,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,31.403908800000004,17.13708,17.13708,11.7828,11.4408,0.42424743254646,0.5757525674535401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.403908800000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2007,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,0,0,6.992,1.472,5.2,26.529426,14.436,14.436,9.928799999999999,9.640799999999999,0.5147124620486719,0.485287537951328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.529426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2008,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,8.3107332,4.5504,4.5504,3.0924,3.0024,0.42458881967237266,0.5754111803276273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3107332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2009,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,0,0,6.992,1.472,5.2,4.06098,2.6784,2.6784,0.9072,0.9072,0.5195062873634303,0.48049371263656965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2010,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2011,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,0,0,6.992,1.472,5.2,4.971106799999999,2.9412,2.9412,1.5588,1.5588,0.5238675986538103,0.47613240134618967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.971106799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2012,705.0,0,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,0,0,6.992,1.472,5.2,2.3969484,1.6236,1.6236,0.5651999999999999,0.5651999999999999,0.5008377861569623,0.49916221384303766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3969484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2013,705.0,705-2,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,1993-12-23,0,8.5,1.48,6.7,33.070532400000005,33.447599999999994,33.447599999999994,0.5147999999999999,0.5147999999999999,0.6403799404847452,0.3596200595152548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0421324,0.0,0.0,0.0,31.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2014,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,34.2819036,33.462,33.462,0.0756,0.0756,0.5655852820494389,0.43441471795056097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0331036,0.0,0.0,0.0,32.2488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2015,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,Gjøl Private Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,35.421876000000005,36.3492,36.3492,0.108,0.108,0.6388385850537245,0.3611614149462755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5566760000000002,0.0,0.0,0.0,33.8652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2016,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,33.3285,34.27344,34.27344,0.03096,0.03096,0.6374755550940587,0.36252444490594127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1285000000000003,0.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2017,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,36.5357544,37.86228,37.86228,0.0868464,0.0868464,0.6361014538558787,0.36389854614412126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1191543999999998,0.0,0.0,0.0,34.4166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2018,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,39.1768524,38.141999999999996,38.141999999999996,0.3024,0.3024,0.6295987101196137,0.37040128988038623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7032524,0.0,0.0,0.0,34.4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2019,705.0,705-1,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,351100.0,350010.0,kvt,1993-12-23,0,8.5,1.48,6.7,38.994522800000006,37.2888,37.2888,0.5292,0.5292,0.632597020725,0.367402979275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1678227999999997,0.0,0.0,0.0,36.8267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2020,705.0,705-4,Gjøl Private Kraftvarmeværk A.m.b.a.,9440.0,Aabybro,849.0,351.0,857.0,17063340.0,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Fliskedel,Kedel,351100.0,350010.0,fvv,1993-12-23,0,8.5,1.48,6.7,38.344256400000006,36.929520000000004,36.929520000000004,0.558,0.558,0.621283620825,0.378716379175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5742564000000003,0.0,0.0,0.0,34.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2021,705,705-2,Gjøl Private Kraftvarmeværk A.m.b.a.,9440,Aabybro,849.0,351,857,17063340,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,1993-12-23,00:00:00,8.5,1.48,6.7,39.023819200000005,39.33936,39.33936,0.70416,0.70416,0.5983623816,0.4016376184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0648192000000005,0.0,0.0,0.0,32.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2022,705,705-2,Gjøl Private Kraftvarmeværk A.m.b.a.,9440,Aabybro,849.0,351,857,17063340,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,1993-12-23,00:00:00,8.5,1.48,6.7,36.8767296,35.1828,35.1828,0.17009639999999998,0.17009639999999998,0.627983239225,0.372016760775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1691296,0.0,0.0,0.0,34.7076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gjøl Fjernvarme,2023,705,705-2,Gjøl Private Kraftvarmeværk A.m.b.a.,9440,Aabybro,849.0,351,857,17063340,GJØL PRIVATE KRAFTVARMEVÆRK AMBA,,DC,Decentralt værk,Reservekedel,Kedel,351100.0,350010.0,fvv,1993-12-23,00:00:00,8.5,1.48,6.7,37.818147599999996,32.7924,31.0536,1.26252,1.26252,0.640513181775,0.359486818225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5333476,0.0,0.0,0.0,32.2848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2000,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,48.37701605,27.483199999988898,26.5615999999892,18.216,18.216,0.522680480935786,0.47731951906421405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37701605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2001,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,53.20305591,28.7031999999884,26.4495999999893,20.1888,20.1888,0.5130219570409803,0.48697804295901964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.20305591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2002,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,53.831265959999996,28.1903999999886,28.1759999999886,20.5056,20.5056,0.5078282521316649,0.492171747868335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.831265959999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2003,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,55.6559784,29.2356,28.9584,21.1644,21.1644,0.5083822661810014,0.49161773381899865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6559784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2004,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,57.6543528,30.191200000000002,29.05,21.1644,21.1644,0.5074750739174676,0.49252492608253234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.6543528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2005,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,4.4,1.48,5.2,59.2351056,30.8808,30.0708,21.996000000000002,21.996000000000002,0.5085190909517233,0.4914809090482766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2351056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2006,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2006-05-30,8.4,3.17,7.2700000000000005,59.7812688,32.129999999999995,31.0248,22.3668,22.3668,0.409921165096194,0.590078834903806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7812688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2007,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,0,7.4,1.69,5.2700000000000005,60.8249268,31.507199999999997,30.3264,24.1344,24.1344,0.505706239209323,0.494293760790677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8249268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2008,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,0,7.4,1.69,5.27,62.423341199999996,32.6628,31.5216,24.1344,24.1344,0.50327899734573,0.49672100265427005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.423341199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2009,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,0,7.4,1.69,5.27,53.729082,33.0012,31.9536,15.9948,15.832799999999999,0.502020436963288,0.49797956303671204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.729082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2010,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,0,7.4,1.69,5.27,69.71429520000001,37.4112,36.1332,26.514000000000003,26.514000000000003,0.5045356295091777,0.4954643704908223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.71429520000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2011,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,0,7.4,1.69,5.27,61.8297372,33.2568,32.2308,23.4576,23.4576,0.5048094812008327,0.49519051879916737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8297372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2012,1268.0,0,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasmotor ny2,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,0,7.4,1.69,5.27,59.235026399999995,34.938,33.876000000000005,19.817999999999998,19.817999999999998,0.50593680733607,0.49406319266393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.235026399999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2013,1268.0,1268-3,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,2021-08-02,7.4,1.7,5.26,53.4110544,34.7688,33.6744,14.551200000000001,14.41296,0.5050687924669394,0.4949312075330607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4110544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gl. Rye,2014,1268.0,1268-6,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Solvarmeanlæg 2444m2,Solvarme,353000.0,350030.0,fvv,1996-02-12,2021-08-02,9.1,1.7,6.96,37.0968804,30.830399999999997,29.735352,3.7332,3.7332,0.6279044529430112,0.3720955470569888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5488804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548,0.0,0.0,0.0
Gl. Rye,2015,1268.0,1268-7,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,Rye Kraftvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Varempumpe,Varmepumpe Grundvand,353000.0,350030.0,fvv,1996-02-12,2021-08-02,9.609399999999999,1.7,9.008000000000001,25.596050400000003,34.235712,32.644259999999996,0.9770399999999999,0.9770399999999999,0.7002099369033667,0.2997900630966332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8844104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.957192,0.0,4.754448,0.0
Gl. Rye,2016,1268.0,1268-3,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,2021-08-02,9.609399999999999,1.7,9.008,24.154578,34.865568,33.8508,2.0052,2.00232,0.7040639935188275,0.2959360064811724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.855049999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.840768,0.0,6.45876,0.0
Gl. Rye,2017,1268.0,1268-7,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Varempumpe,Varmepumpe Grundvand,353000.0,350030.0,fvv,1996-02-12,2021-08-02,9.609399999999999,1.7,9.008000000000001,24.807315600000003,35.318988,34.9632,2.0376000000000003,2.0376000000000003,0.7031226581772556,0.2968773418227444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3555544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.433788,0.0,7.0179732,0.0
Gl. Rye,2018,1268.0,1268-3,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,2021-08-02,9.609399999999999,1.7,9.008,29.8212696,36.42678,35.027532,5.2668,5.2668,0.7043069500630839,0.2956930499369162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1393136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.587156,0.0,6.0948,0.0
Gl. Rye,2019,1268.0,1268-4,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gasmotor ny1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2021-08-02,9.6094,1.7,9.008000000000001,26.8813188,36.639359999999996,35.615339999999996,4.0176,4.0176,0.7041480394599999,0.29585196054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9367824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024044,0.0,6.9204924,0.0
Gl. Rye,2020,1268.0,1268-4,Rye Kraftvarmeværk A.m.b.a.,8680.0,Ry,746.0,416.0,1309.0,18807483.0,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gasmotor ny1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2021-08-02,9.609399999999999,1.7,9.008,28.103292,35.477712000000004,34.663176,4.273199999999999,4.273199999999999,0.70406928518,0.29593071482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.689518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352256,0.0,6.061518,0.0
Gl. Rye,2021,1268,1268-4,Rye Kraftvarmeværk A.m.b.a.,8680,Ry,746.0,416,1309,18807483,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gasmotor ny1,Forbrændingsmotor,353000.0,350030.0,kvt,1996-02-12,2021-08-02 00:00:00,9.609399999999999,1.7,9.008000000000001,40.977997200000004,38.354148,37.903716,0.0288,0.0288,0.8506296844,0.1493703156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4323972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8052,0.0,6.807589200000001,14.9328108
Gl. Rye,2022,1268,1268-3,Rye Kraftvarmeværk A.m.b.a.,8680,Ry,746.0,416,1309,18807483,RYE KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,00:00:00,5.6094,0.0,6.948,35.983764,34.3044,34.3044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.566964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644,0.0,6.710400000000001,15.0624
Gl. Rye,2023,1268,1268-3,Rye Kraftvarmeværk A.m.b.a.,8680,Ry,746.0,416,1309,18807483,RYE KRAFTVARMEVÆRK A.M.B.A.,,DC,Decentralt værk,Gaskedel,Kedel,353000.0,350030.0,fvv,1996-02-12,00:00:00,5.6094,0.0,6.948,36.715698,34.524,34.4808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.751298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2732,0.0,5.8788,12.8124
