vaerk_id,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2108,2108-2,Vojens Fjernvarme Tingvejen,2022,6500,Vojens,510,116,Vojens Fjernvarme,493,28032617,VOJENS FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Solvarmeanlæg - 17500 m2 (Sunmark),Solvarme,353000.0,350030.0,fvv,2012-02-15,00:00:00,11.0,0.0,11.0,24.7644,24.2676,24.2676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7644,0.0,0.0,0.0
2108,2108-1,Vojens Fjernvarme Tingvejen,2022,6500,Vojens,510,116,Vojens Fjernvarme,493,28032617,VOJENS FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Kedel (flyttet fra Sdr. Ringvej (571-5)),Kedel,353000.0,350030.0,fvv,2011-12-15,00:00:00,7.7,0.0,7.0,16.8373656,17.9568,17.5968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8373656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2128,2128-1,Faxe Miljøanlæg,2022,4640,Fakse,320,0,0,241,65278316,I/S AffaldPlus,0.0,ER,Erhvervsværk,Gasmotor - deponigas,Forbrændingsmotor,382110.0,383900.0,pel,2011-12-01,00:00:00,0.4,0.13,0.0,6.12431,0.0,0.0,0.6634800000000001,0.6534,0.0,1.0,0.0,0.0,0.0,0.0,0.4663099999999999,0.0,0.0,0.0,0.0,5.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,2131-3,Vordingborg Kraftvarme,2022,4760,Vordingborg,390,65,Vordingborg Fjernvarme,2145,34078149,VORDINGBORG KRAFTVARME A/S,0.0,DC,Decentralt værk,Halm-og flisfyret anlæg MKV77,Dampturbine,351100.0,350010.0,kvt,1995-09-01,00:00:00,36.6,9.98,22.5,588.1287,396.343,396.343,142.0308,127.8936,0.3369526092,0.6630473908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.555,86.57370000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2131,2131-4,Vordingborg Kraftvarme,2022,4760,Vordingborg,390,65,Vordingborg Fjernvarme,2145,34078149,VORDINGBORG KRAFTVARME A/S,0.0,DC,Decentralt værk,Fliskedel MKV87,Kedel,351100.0,350010.0,fvv,2010-12-01,00:00:00,6.72,0.0,6.0,22.2363,20.437,20.437,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2132-1,Brande Fjernvarme - Myl Erichsensvej,2022,7330,Brande,756,161,Brande Fjernvarme,238,58176613,Brande Fjernvarme A.m.b.a.,0.0,FJ,Fjernvarmeværk,Fliskedel,Kedel,353000.0,350030.0,fvv,2011-11-08,00:00:00,2.81,0.0,2.78,85.09098,87.92640000000002,87.92640000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.09098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2132,2132-2,Brande Fjernvarme - Myl Erichsensvej,2022,7330,Brande,756,161,Brande Fjernvarme,238,58176613,Brande Fjernvarme A.m.b.a.,0.0,FJ,Fjernvarmeværk,Varmepumpe,Varmepumpe Kombi,353000.0,350030.0,fvv,2018-12-19,00:00:00,1.6,0.0,5.0,38.5668,38.5668,38.5668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8741768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6926232
2133,2133-1,"Næstved Fjernvarme, Ringstedgade 61",2022,4700,Næstved,370,54,Næstved Fjernvarme,341,69995713,Næstved Fjernvarme A.M.B.A.,0.0,FJ,Fjernvarmeværk,VK 100,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,4.6,0.0,4.3,0.1224,0.1224,0.1224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,2135-5,Lindø Kraftvarmeværk,2022,5330,Munkebo,440,79,Fjernvarme Fyn,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,0.0,DC,Decentralt værk,"Varmecentral 2, kedel 2",Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,3.7,0.0,1.78,0.0112662,0.01008,0.01008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,2135-4,Lindø Kraftvarmeværk,2022,5330,Munkebo,440,79,Fjernvarme Fyn,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,0.0,DC,Decentralt værk,"Varmecentral 2, kedel 1",Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,5.3,0.0,5.22,1.0811988,1.06596,1.06596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0811988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,2135-3,Lindø Kraftvarmeværk,2022,5330,Munkebo,440,79,Fjernvarme Fyn,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,0.0,DC,Decentralt værk,"Varmecentral 1, kedel 2",Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,3.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,2135-2,Lindø Kraftvarmeværk,2022,5330,Munkebo,440,79,Fjernvarme Fyn,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,0.0,DC,Decentralt værk,"Varmecentral 1, kedel 1",Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,3.7,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2136,2136-2,"Boulstrup-Hou Kraftvarme, Boulstrupvej",2022,8300,Odder,727,420,Hov-Boulstrup,1585,18653087,BOULSTRUP-HOU KRAFTVARMEVÆRK AMBA,0.0,FJ,Fjernvarmeværk,Halmkedel,Kedel,351100.0,350010.0,fvv,2016-07-01,00:00:00,2.0,0.0,2.0,66.5115,62.9136,62.9136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2137,2137-2,"Augustenborg Fjernvarme, Industrivej",2022,6440,Augustenborg,540,96,Augustenborg Fjernvarme,2057,32648541,Sønderborg Varme A/S,0.0,DC,Decentralt værk,Elkedel (ikke kvoteomfattet),Elpatron,353000.0,350030.0,fvv,2011-09-01,00:00:00,8.0,0.0,8.0,46.2348,46.2348,46.2348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2348,0.0
2137,2137-1,"Augustenborg Fjernvarme, Industrivej",2022,6440,Augustenborg,540,96,Augustenborg Fjernvarme,2057,32648541,Sønderborg Varme A/S,0.0,DC,Decentralt værk,Gasmotor (Caterpillar),Forbrændingsmotor,353000.0,350030.0,kvt,1997-12-01,00:00:00,9.7,3.8,4.9,9.5206716,2.79,2.79,2.21652,2.21652,0.1465232768,0.8534767232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520671600000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2138,2138-1,Citycentralen,2022,6700,Esbjerg,561,126,Esbjerg-Varde Fjernvarme,2047,32662498,DIN Forsyning Varme A/S,1.0,FJ,Fjernvarmeværk,Danstoker 1,Kedel,353000.0,350030.0,fvv,2011-03-01,00:00:00,55.0,0.0,51.7,7.680127,7.236,7.236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.429036999999999,0.0,0.0,0.0,0.0,0.0
2138,2138-2,Citycentralen,2022,6700,Esbjerg,561,126,Esbjerg-Varde Fjernvarme,2047,32662498,DIN Forsyning Varme A/S,1.0,FJ,Fjernvarmeværk,Danstoker 2,Kedel,353000.0,350030.0,fvv,2011-03-01,00:00:00,53.1,0.0,49.9,7.680127,7.236,7.236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.429036999999999,0.0,0.0,0.0,0.0,0.0
2138,2138-3,Citycentralen,2022,6700,Esbjerg,561,126,Esbjerg-Varde Fjernvarme,2047,32662498,DIN Forsyning Varme A/S,1.0,FJ,Fjernvarmeværk,Danstoker 3,Kedel,353000.0,350030.0,fvv,2019-10-22,00:00:00,54.78,0.0,58.07,25.7731056,27.319,27.319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7731056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2140-1,Sønder Omme Varmeværk Nedergårdsvej,2022,7260,Sønder Omme,530,129,Sønder Omme Fjernvarme,392,24989712,Sdr. Omme Varmeværk Amba,0.0,FJ,Fjernvarmeværk,Kedel 1 - Flis,Kedel,353000.0,350030.0,fvv,2011-06-07,00:00:00,5.14,0.0,6.0,63.447,64.3716,63.828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,2140-2,Sønder Omme Varmeværk Nedergårdsvej,2022,7260,Sønder Omme,530,129,Sønder Omme Fjernvarme,392,24989712,Sdr. Omme Varmeværk Amba,0.0,FJ,Fjernvarmeværk,Kedel 2 - Olie (reserve),Kedel,353000.0,350030.0,fvv,2011-06-07,00:00:00,8.79,0.0,8.0,0.52521,0.4032,0.4032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5252100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,2141-1,"Lolland Varme A/S, Drammenvej 1",2022,4900,Nakskov,360,50,Nakskov Fjernvarme,2040,31151899,LOLLAND VARME A/S,0.0,FJ,Fjernvarmeværk,"Kedel 1, 2, 3",Kedel,353000.0,350030.0,fvv,2011-01-31,00:00:00,22.0,0.0,22.0,405.78047,373.432,373.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.78047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2142,2142-1,Give Energianlæg (Østerhovedvej),2022,7323,Give,630,145,Give Fjernvarme,150,10052947,GIVE ENERGIANLÆG ApS,0.0,FJ,Fjernvarmeværk,Danstoker,Kedel,353000.0,350030.0,fvv,2011-01-01,00:00:00,5.5,0.0,5.5,96.29539,96.295392,96.295392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.29539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,2144-2,"Marstal Fjernvarme, Sunstore 4",2022,5960,Marstal,492,80,Marstal Fjernvarme,314,31220319,MARSTAL FJERNVARME A M B A,0.0,DC,Decentralt værk,Varmepumpeanlæg,Varmepumpe Solvarme,353000.0,350030.0,fvv,2012-09-01,00:00:00,0.5,0.0,1.5,15.8724,15.8724,15.8724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.59298,0.0,3.27942,0.0
2144,2144-1,"Marstal Fjernvarme, Sunstore 4",2022,5960,Marstal,492,80,Marstal Fjernvarme,314,31220319,MARSTAL FJERNVARME A M B A,0.0,DC,Decentralt værk,Fliskedel med Organic-Rankine turbine,Dampturbine,353000.0,350030.0,kvt,2012-10-01,00:00:00,4.5,0.75,4.0,54.9713328,54.476964,54.476964,4.968921600000001,4.968921600000001,0.4955033945,0.5044966055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97133280000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2144,2144-3,"Marstal Fjernvarme, Sunstore 4",2022,5960,Marstal,492,80,Marstal Fjernvarme,314,31220319,MARSTAL FJERNVARME A M B A,0.0,DC,Decentralt værk,Solvarmeanlæg 15000 m2,Solvarme,353000.0,350030.0,fvv,2012-07-01,00:00:00,10.6,0.0,10.6,24.47568,24.47568,24.47568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.47568,0.0,0.0,0.0
2146,2146-1,"Rødding Fjernvarme, Halmværk",2022,6630,Rødding,575,110,Rødding Fjernvarme (Sdr.Jyll),1104,67037111,Rødding Fjernvarme,0.0,FJ,Fjernvarmeværk,Halm,Kedel,353000.0,350030.0,fvv,2013-01-01,00:00:00,8.0,0.0,8.0,111.0163,111.0096,109.9944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2147,2147-1,Nima Halm,2022,8970,Havndal,730,0,0,2169,31624312,NIMA HALM ApS,0.0,ER,Erhvervsværk,Nima Halm,Forbrændingsmotor,161000.0,160000.0,pev,2012-12-01,00:00:00,2.688889,0.82,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2148,2148-1,Fynslundskolen,2022,6064,Jordrup,621,0,0,1262,29189897,Kolding kommune,0.0,LO,Lokalt værk,Fynslundskolen KV,Forbrændingsmotor,841100.0,840010.0,pev,2013-01-01,00:00:00,0.045,0.015,0.03,0.0241164,0.01296,0.0,0.0072,0.0072,0.0,0.7313031796,0.2686968204,0.0,0.0,0.0,0.0,0.0,0.0,0.0241164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2150,2150-1,Måløv Rens,2022,2760,Måløv,151,0,0,2170,33056982,Novafos Måløv Rens A/S,0.0,LO,Lokalt værk,Biogas anlæg,Forbrændingsmotor,370000.0,370000.0,pev,2013-01-01,00:00:00,0.3,0.1,0.1,6.806137,0.09,0.0,1.3104,1.3104,0.0,0.99338832,0.00661168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,2151-1,Øster Hurup Kraftvarme - halmværket,2022,9560,Hadsund,846,421,Ø.Hurup,1359,19493288,Øster Hurup Fjernvarme A.m.b.a.,0.0,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2012-12-01,00:00:00,0.95,0.0,0.86,23.0695,21.00996,21.00996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2152,2152-1,EC Power,2022,8382,Hinnerup,710,204,Hammel Fjernvarme,2173,19228509,EC POWER A/S,0.0,ER,Erhvervsværk,Gasmotor,Forbrændingsmotor,271100.0,270010.0,pev,2013-01-01,2023-05-04 00:00:00,0.622222,0.16,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2156,2156-1,Thisted Renseanlæg,2022,7760,Hurup Thy,787,0,0,2244,34899487,Thy Renseanlæg A/S,0.0,ER,Erhvervsværk,Biogasmotor,Forbrændingsmotor,370000.0,370000.0,pev,2012-08-30,00:00:00,0.6,0.25,0.3,12.397138,2.21364,0.0,6.95808,6.95808,0.0,0.9107197161,0.0892802839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.397138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2157,2157-1,"Sønderborg Fjernvarme, Vestermark",2022,6400,Sønderborg,540,114,Sønderborg Fjernvarme,2057,32648541,Sønderborg Varme A/S,0.0,FJ,Fjernvarmeværk,Flis kedel,Kedel,353000.0,350030.0,fvv,2012-06-18,00:00:00,20.0,0.0,20.0,475.374,427.242,427.242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2158,2158-1,"Sønderborg Fjernvarme, Geotermi",2022,6400,Sønderborg,540,114,Sønderborg Fjernvarme,2057,32648541,Sønderborg Varme A/S,0.0,FJ,Fjernvarmeværk,Geotermi anlæg,Geotermi,353000.0,350030.0,fvv,2014-07-01,00:00:00,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2159,2159-2,Fliskedel Krakasvej,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,0.0,FJ,Fjernvarmeværk,Fliskedel,Kedel,353000.0,350030.0,fvv,2013-10-01,00:00:00,7.4,0.0,8.14,171.98762,170.856,170.856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.98762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2162,2162-1,Dalum Kraftvarme,2022,5250,Odense SV,461,79,Fjernvarme Fyn,2243,36474718,FJERNVARME FYN PRODUKTION A/S,1.0,DC,Decentralt værk,Kedel 3 &#43; turbine &#43; absorptions varmpumpe,Dampturbine,351100.0,350010.0,kvt,2012-01-01,00:00:00,56.0,7.5,49.0,609.5099972,524.649,524.649,64.7030088,50.120748,0.4303858857,0.5696141143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05571720000000001,0.0,0.0,0.0,607.5115699999999,1.94271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163-2,Nørre Uttrup-centralen,2022,9400,Nørresundby,851,295,Aalborg Fjernvarme,2267,37271616,Aalborg Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel K2,Kedel,353000.0,350030.0,fvv,2013-10-01,00:00:00,27.5,0.0,25.0,65.33638,60.75302,60.75302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.53704,0.0,0.0,9.79934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163-3,Nørre Uttrup-centralen,2022,9400,Nørresundby,851,295,Aalborg Fjernvarme,2267,37271616,Aalborg Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel K3,Kedel,353000.0,350030.0,fvv,2013-10-01,00:00:00,27.5,0.0,25.0,42.07288,39.10414,39.10414,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.012,0.0,0.0,9.06088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2163,2163-1,Nørre Uttrup-centralen,2022,9400,Nørresundby,851,295,Aalborg Fjernvarme,2267,37271616,Aalborg Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel K1,Kedel,353000.0,350030.0,fvv,2013-10-01,00:00:00,27.5,0.0,25.0,37.37555,34.91751,34.91751,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.12578,0.0,0.0,1.24977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,2183-4,"Ringsted Fjernvarme, hovedcentral",2022,4100,Ringsted,329,34,Ringsted Fjernvarme,2214,34609705,RINGSTED FJERNVARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,353000.0,350030.0,fvv,1966-01-01,00:00:00,7.32,0.0,7.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,2183-2,"Ringsted Fjernvarme, hovedcentral",2022,4100,Ringsted,329,34,Ringsted Fjernvarme,2214,34609705,RINGSTED FJERNVARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1979-01-01,00:00:00,4.65,0.0,4.65,0.28696,0.2736,0.2736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,2183-3,"Ringsted Fjernvarme, hovedcentral",2022,4100,Ringsted,329,34,Ringsted Fjernvarme,2214,34609705,RINGSTED FJERNVARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1979-01-01,00:00:00,4.65,0.0,4.65,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,2185-1,Helgeshøj-Centralen,2022,2630,Taastrup,169,2,Storkøbenhavns Fjernvarme,227,13057117,HØJE TAASTRUP FJERNVARME A.M.B.A.,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2013-08-05,00:00:00,16.7,0.0,15.0,4.054842,3.489,3.48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054842000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,2186-2,Østerlars Halmvarmeværk,2022,3760,Gudhjem,400,475,Østerlars-Østermarie-Gudhjem Fjernvarme,2019,31582148,BORNHOLMS VARME A/S,0.0,FJ,Fjernvarmeværk,Træpillekedel,Kedel,353000.0,350030.0,fvv,2013-01-01,00:00:00,0.95,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,2186-1,Østerlars Halmvarmeværk,2022,3760,Gudhjem,400,475,Østerlars-Østermarie-Gudhjem Fjernvarme,2019,31582148,BORNHOLMS VARME A/S,0.0,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2013-06-05,00:00:00,4.0,0.0,4.5,61.625,64.2852,64.2852,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2186,2186-3,Østerlars Halmvarmeværk,2022,3760,Gudhjem,400,475,Østerlars-Østermarie-Gudhjem Fjernvarme,2019,31582148,BORNHOLMS VARME A/S,0.0,FJ,Fjernvarmeværk,El-Kedel,Elpatron,353000.0,350030.0,fvv,2015-11-01,00:00:00,2.4,0.0,2.4,0.054,0.0504,0.0504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0
2187,2187-2,Energicentral Grundfoss,2022,8850,Bjerringbro,791,231,Bjerringbro Fjernvarme,47,17256319,Gudenådalens Energiselskab Amba,0.0,FJ,Fjernvarmeværk,Varmepumpe 2 (to-trin),Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2013-01-31,00:00:00,0.26,0.0,1.2,17.62452,17.62452,17.62452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50972,0.0,0.0,4.1148,0.0
2187,2187-1,Energicentral Grundfoss,2022,8850,Bjerringbro,791,231,Bjerringbro Fjernvarme,47,17256319,Gudenådalens Energiselskab Amba,0.0,FJ,Fjernvarmeværk,Varmepumpe 1 (to-trin),Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2013-01-31,00:00:00,0.26,0.0,1.2,17.62452,17.62452,17.62452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50972,0.0,0.0,4.1148,0.0
2187,2187-3,Energicentral Grundfoss,2022,8850,Bjerringbro,791,231,Bjerringbro Fjernvarme,47,17256319,Gudenådalens Energiselskab Amba,0.0,FJ,Fjernvarmeværk,Varmepumpe 3 (et-trin),Varmepumpe Overskudsvarme,353000.0,350030.0,fvv,2013-01-31,00:00:00,0.26,0.0,1.2,17.62452,17.62452,17.62452,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.50972,0.0,0.0,4.1148,0.0
2190,2190-1,Kolind Fjernvarmeværk,2022,8560,Kolind,706,211,Kolind Fjernvarme,2210,33910134,Kolind Fjernvarmeværk A.M.B.A,0.0,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2010-12-23,00:00:00,5.0,0.0,5.0,58.0,53.64,52.4484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,2190-2,Kolind Fjernvarmeværk,2022,8560,Kolind,706,211,Kolind Fjernvarme,2210,33910134,Kolind Fjernvarmeværk A.M.B.A,0.0,FJ,Fjernvarmeværk,oliekedel,Kedel,353000.0,350030.0,fvv,2010-12-23,00:00:00,6.3,0.0,6.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
