forsyid,aar,fv_net_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_navn,vaerk_id,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
16500313,2023,Uldum Fjernvarme,8763,Rask Mølle,Rask Mølle Kraftvarmeværk I/S,39,3064,155,888,18211211,Rask Mølle Varmeværk,13.59,1.5,11.95,100.8607988,94.3256,94.2696,0.88776,0.88776,0.0,0.0,0.0,0.0,0.0,0.0,3.1007988,0.0,0.0,0.0,97.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13231028,2022,Ulfborg Fjernvarme,6990,Ulfborg,Ulfborg Fjernvarmeværk A.m.b.a.,549,1983,189,466,13231028,ULFBORG FJERNVARME,16.0,0.0,16.2,83.76084,83.7576,83.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75364,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0
13231028,2023,Ulfborg Fjernvarme,6990,Ulfborg,Ulfborg Fjernvarmeværk A.m.b.a.,549,1322,189,466,13231028,ULFBORG FJERNVARME,10.0,0.0,10.7,89.39699999999999,87.31800000000001,87.31800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.39699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13231028,2021,Ulfborg Fjernvarme,6990,Ulfborg,Ulfborg Fjernvarmeværk A.m.b.a.,549,1322,189,466,13231028,ULFBORG FJERNVARME,10.0,0.0,10.7,93.53124,93.53124,93.53124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.53124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34916810,2022,Ulsted Fjernvarme,9370,Hals,Ulsted Varmeværk,551,1702,294,469,34916810,ULSTED VARMEVÆRK,7.0,0.0,7.0,45.0532,45.0532,45.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.424,0.0,0.0,0.0,0.0,0.0,8.6292,0.0,0.0,0.0
34916810,2021,Ulsted Fjernvarme,9370,Hals,Ulsted Varmeværk,551,1702,294,469,34916810,ULSTED VARMEVÆRK,7.0,0.0,7.0,47.6712,44.496,44.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.672,0.0,0.0,0.0,0.0,0.0,7.9992,0.0,0.0,0.0
34916810,2023,Ulsted Fjernvarme,9370,Hals,Ulsted Varmeværk,551,1702,294,469,34916810,ULSTED VARMEVÆRK,7.0,0.0,7.0,19.1184,19.1184,19.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,2.5884,0.0,0.0,0.0
19746933,2021,Vejby-Tisvilde,3210,Vejby,Vejby-Tisvilde Kraftvarmeværk,1318,1620,433,1405,19746933,VEJBY-TISVILDE FJERNVARME AMBA,21.26,3.0,16.6,93.4530256,78.99119999999999,78.99119999999999,10.4948568,10.4948568,0.0,0.0,0.0,0.0,0.0,0.0,71.18737560000001,0.0,0.0,0.0,0.0,0.0,7.91245,0.0,0.0,14.3532,0.0,0.0,0.0
19746933,2022,Vejby-Tisvilde,3210,Vejby,Vejby-Tisvilde Kraftvarmeværk,1318,1620,433,1405,19746933,VEJBY-TISVILDE FJERNVARME AMBA,21.26,3.0,16.6,87.5930306,73.0656,73.0656,9.4428,9.4428,0.0,0.0,0.0,0.0,0.0,0.0,58.7153556,0.0,0.0,0.0,0.0,0.0,13.314875,0.0,0.0,15.5628,0.0,0.0,0.0
19746933,2023,Vejby-Tisvilde,3210,Vejby,Vejby-Tisvilde Kraftvarmeværk,1318,1620,433,1405,19746933,VEJBY-TISVILDE FJERNVARME AMBA,21.26,3.0,16.6,81.2319076,73.7892,73.7892,5.5008,5.5008,0.0,0.0,0.0,0.0,0.0,0.0,56.92820759999999,0.0,0.0,0.0,0.0,0.0,9.5725,0.0,0.0,14.7312,0.0,0.0,0.0
57301414,2021,Vejen Fjernvarme,6600,Vejen,Vejen Varmeværk,558,5175,135,475,57301414,Vejen Varmeværk a.m.b.a.,44.9,0.0,46.0,395.1731592,404.8344,404.8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7639592,0.0,0.0,181.6995,167.55810000000002,0.0,0.0,0.0,38.6352,0.0,0.0,2.5164,0.0
57301414,2022,Vejen Fjernvarme,6600,Vejen,Vejen Varmeværk,558,5175,135,475,57301414,Vejen Varmeværk a.m.b.a.,44.9,0.0,46.0,357.1279004,380.1168,380.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544004,0.0,0.0,107.474,215.8251,0.0,0.0,0.0,32.6844,0.0,0.0,0.99,0.0
57301414,2023,Vejen Fjernvarme,6600,Vejen,Vejen Varmeværk,558,5175,135,475,57301414,Vejen Varmeværk a.m.b.a.,44.9,0.0,46.0,406.2135364,386.8488,386.8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1209364,0.0,0.0,136.909,237.4008,0.0,0.0,0.0,26.928,0.0,0.0,2.8548,0.0
27360912,2021,Vemb Fjernvarme,7570,Vemb,Vemb Varmeværk,561,1983,188,482,27360912,VEMB VARMEVÆRK,9.88,0.0,9.65,54.571752,57.83004,57.83004,0.0,0.0,0.0,0.0,0.0,0.391752,0.0,0.0,0.0,0.0,0.0,0.0,54.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27360912,2022,Vemb Fjernvarme,7570,Vemb,Vemb Varmeværk,561,1322,188,482,27360912,VEMB VARMEVÆRK,7.88,0.0,7.65,44.54592,52.494444,52.494444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84392,0.0,0.0,0.702,0.0,0.0,0.0,0.0,0.0
27360912,2023,Vemb Fjernvarme,7570,Vemb,Vemb Varmeværk,561,1983,188,482,27360912,VEMB VARMEVÆRK,9.88,0.0,9.65,53.657892,54.867852,53.258292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.40664000000001,0.0,0.0,1.251252,0.0,0.0,0.0,0.0,0.0
00000000,2023,Hodsager Fjernvarme,7490,Aulum,Verdo Varme Herning Hodsager,663,1314,160,200,25809807,Verdo Varme Herning A/S,3.24,0.0,3.44,15.095092,13.45608,13.45608,0.0,0.0,0.0,0.0,0.0,0.416092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.679,0.0,0.0,0.0,0.0,0.0,0.0
00000000,2021,Hodsager Fjernvarme,7490,Aulum,Verdo Varme Herning Hodsager,663,1314,160,200,25809807,Verdo Varme Herning A/S,3.24,0.0,3.44,15.37967491,14.319612,14.319612,0.0,0.0,0.0,0.0,0.0,0.26159991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.118075,0.0,0.0,0.0,0.0,0.0,0.0
00000000,2022,Hodsager Fjernvarme,7490,Aulum,Verdo Varme Herning Hodsager,663,1314,160,200,25809807,Verdo Varme Herning A/S,3.24,0.0,3.44,15.07118033,13.982616,13.982616,0.0,0.0,0.0,0.0,0.0,0.08103033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99015,0.0,0.0,0.0,0.0,0.0,0.0
25482026,2021,Randers Fjernvarme,8930,Randers NØ,Verdo Produktion - Kulholmsvej,415,8030,217,360,25481984,VERDO PRODUKTION A/S,348.06,52.0,296.461,2648.56012306,2156.836968,2156.836968,551.2154508,469.4093964,18.28286,0.0,0.0,11.77508077,0.0,0.0,7.208467200000001,0.0,7.413708989999999,0.0,2083.8552165,455.4378444000001,0.0,1.2225892,0.0,0.0,0.0,63.364356,0.0
25482026,2022,Randers Fjernvarme,8930,Randers NØ,Verdo Produktion - Kulholmsvej,415,8030,217,360,25481984,VERDO PRODUKTION A/S,348.06,52.0,296.461,2468.6731037,1983.1256197,1983.1256197,517.309164,440.880768,12.21462,0.0,0.0,6.2730527,0.0,0.000506,0.3796049999999999,0.0,5.188371,0.0,2015.294385,384.807,0.0,8.883700000000001,0.0,0.0,0.0,35.631864,0.0
25482026,2023,Randers Fjernvarme,8930,Randers NØ,Verdo Produktion - Kulholmsvej,415,8030,217,360,25481984,VERDO PRODUKTION A/S,345.21,52.0,293.921,2488.6048,2084.977,2084.977,495.2592,417.42,9.71,0.0,0.0,11.0458,0.0,0.0,1.72,0.0,5.012,0.0,2047.585,351.307,0.0,14.011,0.0,0.0,0.0,48.214,0.0
25809807,2023,Simmmelkær Fjernvarme,7451,Sunds,Verdo Varme Herning Simmelkær,196,1314,170,200,25809807,Verdo Varme Herning A/S,1.95,0.0,1.95,10.875369999999998,9.419760000000004,9.419760000000004,0.0,0.0,0.0,0.0,0.0,0.03587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8395,0.0,0.0,0.0,0.0,0.0,0.0
25809807,2021,Sinding Fjernvarme,7400,Herning,Verdo Varme Herning Sinding,195,1314,169,200,25809807,Verdo Varme Herning A/S,2.45,0.0,2.45,11.206866,10.28646,10.28646,0.0,0.0,0.0,0.0,0.0,0.333591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.873275,0.0,0.0,0.0,0.0,0.0,0.0
25809807,2022,Sinding Fjernvarme,7400,Herning,Verdo Varme Herning Sinding,195,1314,169,200,25809807,Verdo Varme Herning A/S,2.45,0.0,2.45,10.61453475,9.371628,9.371628,0.0,0.0,0.0,0.0,0.0,0.17665975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.437875,0.0,0.0,0.0,0.0,0.0,0.0
25809807,2023,Sinding Fjernvarme,7400,Herning,Verdo Varme Herning Sinding,195,1314,169,200,25809807,Verdo Varme Herning A/S,2.45,0.0,2.45,9.962724,9.647784,9.647784,0.0,0.0,0.0,0.0,0.0,0.186524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7762,0.0,0.0,0.0,0.0,0.0,0.0
25809807,2022,Simmmelkær Fjernvarme,7451,Sunds,Verdo Varme Herning Simmelkær,196,1314,170,200,25809807,Verdo Varme Herning A/S,1.95,0.0,1.95,10.68337475,9.297657,9.297657,0.0,0.0,0.0,0.0,0.0,0.0869847499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59639,0.0,0.0,0.0,0.0,0.0,0.0
25809807,2021,Simmmelkær Fjernvarme,7451,Sunds,Verdo Varme Herning Simmelkær,196,1314,170,200,25809807,Verdo Varme Herning A/S,1.95,0.0,1.95,11.66527229,9.8538948,9.8538948,0.0,0.0,0.0,0.0,0.0,0.0454472899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.619825,0.0,0.0,0.0,0.0,0.0,0.0
17638181,2021,Vesløs Fjernvarme,7742,Vesløs,Vesløs Fjernvarme Amba,1054,1574,391,964,17638181,VESLØS FJERNVARME AMBA,0.98,0.0,0.96,21.018,17.234,17.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17638181,2023,Vesløs Fjernvarme,7742,Vesløs,Vesløs Fjernvarme Amba,1054,1574,391,964,17638181,VESLØS FJERNVARME AMBA,0.98,0.0,0.96,17.876,14.657,14.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17638181,2022,Vesløs Fjernvarme,7742,Vesløs,Vesløs Fjernvarme Amba,1054,1574,391,964,17638181,VESLØS FJERNVARME AMBA,0.98,0.0,0.96,21.018,17.082,17.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13096414,2021,Vester Hjermitslev Fjernvarme,9700,Brønderslev,Vester Hjermitslev Varmeværk,562,1698,311,484,13096414,V HJERMITSLEV VARMEVÆRK,2.2,0.0,2.2,13.65804,13.65804,13.49316,0.0,0.0,0.0,0.297648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.360392,0.0,0.0,0.0,0.0,0.0,0.0
13096414,2022,Vester Hjermitslev Fjernvarme,9700,Brønderslev,Vester Hjermitslev Varmeværk,562,1698,311,484,13096414,V HJERMITSLEV VARMEVÆRK,2.2,0.0,2.2,14.0463,12.256416000000002,12.093372,0.0,0.0,0.0,0.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.965,0.0,0.0,0.0,0.0,0.0,0.0
13096414,2023,Vester Hjermitslev Fjernvarme,9700,Brønderslev,Vester Hjermitslev Varmeværk,562,1698,311,484,13096414,V HJERMITSLEV VARMEVÆRK,2.2,0.0,2.2,15.3165,12.73068,12.6216,0.0,0.0,0.0,0.4065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,0.0,0.0,0.0,0.0,0.0,0.0
63195111,2022,Vestervig Fjernvarme,7770,Vestervig,Vestervig Fjernvarme,564,2361,259,486,63195111,Vestervig Fjernvarme A.m.b.a,7.5,0.0,8.35,45.40358349,50.52456,48.93192,0.0,0.0,0.0,0.0,0.0,0.0332514899999999,0.0,0.0,0.0,0.0,0.0,0.0,40.596372,0.0,0.0,0.0,0.0,0.0,0.0,1.71468,3.05928
63195111,2021,Vestervig Fjernvarme,7770,Vestervig,Vestervig Fjernvarme,564,1574,259,486,63195111,Vestervig Fjernvarme A.m.b.a,7.0,0.0,6.75,48.22529924,53.86320000000001,53.762004,0.0,0.0,0.0,0.0,0.0,0.02338724,0.0,0.0,0.0,0.0,0.0,0.0,48.20191200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63195111,2023,Vestervig Fjernvarme,7770,Vestervig,Vestervig Fjernvarme,564,1574,259,486,63195111,Vestervig Fjernvarme A.m.b.a,5.0,0.0,6.1,47.4804,52.50960000000001,50.2776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.38,0.0,0.0,0.0,0.0,0.0,0.0,4.518,8.5824
26704065,2021,Skave-Borbjerg-Hvam Fjernvarme,7500,Holstebro,Vestforsyning Varme A/S Central Skave,223,1322,341,208,26704065,VESTFORSYNING VARME A/S,9.0,0.0,9.0,46.44286835,50.211,50.211,0.0,0.0,0.0,0.0,0.0,1.24486835,0.0,0.0,0.0,0.0,0.0,0.0,45.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26704065,2022,Skave-Borbjerg-Hvam Fjernvarme,7500,Holstebro,Vestforsyning Varme A/S Central Skave,223,1322,341,208,26704065,VESTFORSYNING VARME A/S,9.0,0.0,9.0,57.67536342,55.07784,55.07784,0.0,0.0,0.0,0.0,0.0,0.5691134199999999,0.0,0.0,0.0,0.0,0.0,0.0,57.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26704065,2023,Skave-Borbjerg-Hvam Fjernvarme,7500,Holstebro,Vestforsyning Varme A/S Central Skave,223,1322,341,208,26704065,VESTFORSYNING VARME A/S,9.0,0.0,9.0,55.128295,56.3598,56.3598,0.0,0.0,0.0,0.0,0.0,1.022295,0.0,0.0,0.0,0.0,0.0,0.0,54.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41897597,2021,Viborg Fjernvarme,8800,Viborg,Viborg Varme Produktion A/S Farvervej 9,293,8701,267,718,10046769,VIBORG VARME PRODUKTION A/S,219.745,57.0,149.77,1903.0709184,1269.63,1269.63,532.2204,524.1672,0.0,0.0,0.0,0.0,0.0,0.0,1891.0609344,0.0,7.502783999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4688,3.0384
41897597,2022,Viborg Fjernvarme,8800,Viborg,Viborg Varme Produktion A/S Farvervej 9,293,8701,267,718,10046769,VIBORG VARME PRODUKTION A/S,219.745,57.0,149.77,1640.82468,1112.6376,1112.6376,438.5628,431.946,0.0,0.0,0.0,0.0,0.0,0.0,1629.617418,0.0,4.788461999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9944,4.424399999999999
41897597,2023,Viborg Fjernvarme,8800,Viborg,Viborg Varme Produktion A/S Farvervej 9,293,10283,267,718,10046769,VIBORG VARME PRODUKTION A/S,272.545,57.0,211.77,1350.2297542,1154.115,1154.115,159.9228,157.464,0.0,0.0,0.0,0.0,0.0,0.0,1185.6981312,0.0,5.377422999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.13096,70.02324
33258453,2022,Videbæk Fjernvarme,6920,Videbæk,Videbæk Varme A/S Godthåbsvej,565,6080,190,2101,33258445,VIDEBÆK VARME A/S,63.696,18.388,44.808,662.28431,325.673766,177.858,257.356296,257.356296,0.0,0.0,0.0,0.0,0.0,0.0,116.0537796,0.0,497.38933040000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84120000000001,0.0
33258453,2021,Videbæk Fjernvarme,6920,Videbæk,Videbæk Varme A/S Godthåbsvej,565,6080,190,2101,33258445,VIDEBÆK VARME A/S,63.696,18.388,44.808,665.7219207,314.4035664,200.0412,253.944792,253.944792,0.0,0.0,0.0,0.0,0.0,0.0,117.7772112,0.0,505.5691095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3756,0.0
33258453,2023,Videbæk Fjernvarme,6920,Videbæk,Videbæk Varme A/S Godthåbsvej,565,6080,190,2101,33258445,VIDEBÆK VARME A/S,63.696,18.388,44.808,655.6375588000001,359.7552,200.232,253.9944,241.668,0.0,0.0,0.0,0.0,0.0,0.0,129.5012268,0.0,478.576732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5596,0.0
37683310,2021,Vildbjerg Fjernvarme,7480,Vildbjerg,Vildbjerg Varme A/S,296,3942,187,2370,41585854,Vildbjerg Varme A/S,59.29,7.28,51.4,210.8563092,151.69028400000002,151.69028400000002,48.20724,48.20724,0.0,0.0,0.0,0.0,0.0,0.0,128.1589452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0694,0.0,47.627964,0.0
37683310,2022,Vildbjerg Fjernvarme,7480,Vildbjerg,Vildbjerg Varme A/S,296,3942,187,2370,41585854,Vildbjerg Varme A/S,66.34,7.28,58.3,163.55628398,132.58584,132.58584,27.043992000000003,27.043992000000003,0.0,0.0,0.0,0.0046631,0.0,0.0,73.09874088000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76876,0.0,51.68412,0.0
37683310,2023,Vildbjerg Fjernvarme,7480,Vildbjerg,Vildbjerg Varme A/S,296,3942,187,2370,41585854,Vildbjerg Varme A/S,56.74,7.28,52.5,174.174305544,138.16900800000002,138.091608,26.71272,26.71272,0.0,0.0,0.0,0.0,0.0,0.0,69.49127354400001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57192000000001,0.0,52.183152000000014,12.92796
31220912,2022,Vinderup - Sevel Fjernvarme,7830,Vinderup,Vinderup Varmeværk,567,5949,194,490,31220912,VINDERUP VARMEVÆRK A M B A,55.1,9.44,44.94,234.0415308,142.33824,141.99192,86.65452,86.65416,0.0,0.0,0.0,0.0,0.0,0.0,26.7671448,0.0,182.202546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07184,0.0
31220912,2023,Vinderup - Sevel Fjernvarme,7830,Vinderup,Vinderup Varmeværk,567,5949,194,490,31220912,VINDERUP VARMEVÆRK A M B A,55.1,9.44,44.94,254.0876872,151.22412,151.16544,96.59196,96.58907999999998,0.0,0.0,0.0,0.0,0.0,0.0,53.9166672,0.0,179.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99592,0.0
31220912,2021,Vinderup - Sevel Fjernvarme,7830,Vinderup,Vinderup Varmeværk,567,5949,194,490,31220912,VINDERUP VARMEVÆRK A M B A,55.1,9.44,44.94,245.2980616,152.82108,151.819164,89.47728,89.47584,0.0,0.0,0.0,0.0,0.0,0.0,49.2305616,0.0,165.3109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7566,0.0
70555018,2023,Vivild Fjernvarme,8961,Allingåbro,Vivild Varmeværk Nørregade 21,667,1414,221,492,70555018,VIVILD VARMEVÆRK A M B A,9.2,0.0,9.2,53.3232,53.3232,53.3232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0848,0.0,0.0,0.0,0.0,10.2384,0.0,0.0,0.0
70555018,2021,Vivild Fjernvarme,8961,Allingåbro,Vivild Varmeværk Nørregade 21,667,1414,221,492,70555018,VIVILD VARMEVÆRK A M B A,9.2,0.0,9.2,56.5437,54.4788,54.4788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9929,0.0,0.0,0.0,0.0,9.5508,0.0,0.0,0.0
70555018,2022,Vivild Fjernvarme,8961,Allingåbro,Vivild Varmeværk Nørregade 21,667,1414,221,492,70555018,VIVILD VARMEVÆRK A M B A,9.2,0.0,9.2,50.3418,45.99,45.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82260000000001,0.0,0.0,0.0,0.0,10.5192,0.0,0.0,0.0
16920274,2023,Voersaa Fjernvarme,9300,Sæby,Voersaa Kraftvarmeværk A.m.b.a.,703,3252,349,855,16920274,VOERSÅ KRAFTVARMEVÆRK A M B A,6.79,0.92,6.4,17.9534412,17.1459432,17.1459432,0.4644,0.4644,0.0,0.0,0.0,0.0,0.0,0.0,1.4632992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.787136,0.0,3.920256,7.782750000000001
16920274,2021,Voersaa Fjernvarme,9300,Sæby,Voersaa Kraftvarmeværk A.m.b.a.,703,2439,349,855,16920274,VOERSÅ KRAFTVARMEVÆRK A M B A,6.45,0.92,5.35,19.746756,18.6605784,18.6605784,1.130148,1.1268,0.0,0.0,0.0,0.0,0.0,0.0,14.825052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.921704000000001,0.0,0.0,0.0
16920274,2022,Voersaa Fjernvarme,9300,Sæby,Voersaa Kraftvarmeværk A.m.b.a.,703,3252,349,855,16920274,VOERSÅ KRAFTVARMEVÆRK A M B A,6.79,0.92,6.4,17.7500952,16.3836828,16.3836828,1.2145572,1.2141396,0.0,0.0,0.0,0.0,0.0,0.0,9.4175532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.441112,0.0,0.9373032,1.9541268
28032617,2022,Vojens Fjernvarme,6500,Vojens,Vojens Fjernvarme Hejmdals Brovej,570,5100,116,493,28032617,VOJENS FJERNVARME A.M.B.A.,109.2,9.01,95.3,201.51723189,178.891236,176.37771600000002,17.2512,16.866,0.0,0.0,0.0,8.70661749,0.0,0.0,66.6018144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8344,0.0,45.3744,0.0
28032617,2023,Vojens Fjernvarme,6500,Vojens,Vojens Fjernvarme Hejmdals Brovej,570,5100,116,493,28032617,VOJENS FJERNVARME A.M.B.A.,109.2,9.01,95.3,211.777326,183.060036,179.992476,24.0336,23.9472,0.0,0.0,0.0,0.0,0.0,0.0,99.957726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8176,0.0,34.002,0.0
28032617,2021,Vojens Fjernvarme,6500,Vojens,Vojens Fjernvarme Hejmdals Brovej,570,5100,116,493,28032617,VOJENS FJERNVARME A.M.B.A.,109.2,9.01,95.3,222.6497688,203.526036,200.448036,16.53768,15.88968,0.0,0.0,0.0,0.0,0.0,0.0,99.0545688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1312,0.0,58.464,0.0
30692446,2021,Ørslev-Terslev Fjernvarme,4690,Haslev,Ørslev/Terslev Kraftvarmeforsyning,1049,960,385,1810,25580230,E.ON PRODUKTION DANMARK A/S,9.5,2.02,6.4,34.011309168,27.353880000000004,27.353880000000004,3.8772,3.8772,0.0,0.0,0.0,0.0,0.0,0.0,12.698337168,0.0,0.0,0.0,0.0,0.0,21.312972,0.0,0.0,0.0,0.0,0.0,0.0
30692446,2022,Ørslev-Terslev Fjernvarme,4690,Haslev,Ørslev/Terslev Kraftvarmeforsyning,1049,960,385,1810,25580230,E.ON PRODUKTION DANMARK A/S,9.5,2.02,6.4,32.1732576,25.17228,25.17228,3.3372,3.3372,0.0,0.0,0.0,0.0,0.0,0.0,10.7060976,0.0,0.0,0.0,0.0,0.0,21.46716,0.0,0.0,0.0,0.0,0.0,0.0
30692446,2021,Vordingborg Fjernvarme,4760,Vordingborg,Bødkervænget Varmecentral,572,1560,65,2049,30692446,VORDINGBORG FJERNVARME A/S,63.42,9.98,48.8,650.0944532,451.75,451.75,141.3828,127.6668,0.0,0.0,0.0,0.0,0.0,0.0,4.7744532,0.0,0.0,494.102,151.21800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30692446,2022,Vordingborg Fjernvarme,4760,Vordingborg,Bødkervænget Varmecentral,572,1560,65,2049,30692446,VORDINGBORG FJERNVARME A/S,63.42,9.98,48.8,611.1974316,417.64040000000006,417.64040000000006,142.0308,127.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.8324316000000003,0.0,0.0,501.555,108.81000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30692446,2023,Vordingborg Fjernvarme,4760,Vordingborg,Bødkervænget Varmecentral,572,1560,65,2049,30692446,VORDINGBORG FJERNVARME A/S,63.42,9.98,48.8,657.9300999999999,453.7496,445.6096,130.5936,130.5936,0.0,0.0,0.0,0.0,0.0,0.0,3.2076,0.0,0.0,504.9625,149.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30692446,2023,Ørslev-Terslev Fjernvarme,4690,Haslev,Ørslev/Terslev Kraftvarmeforsyning,1049,960,385,1810,25580230,E.ON PRODUKTION DANMARK A/S,9.5,2.02,6.4,29.8951056,25.20612,25.20612,2.0304,2.0304,0.0,0.0,0.0,0.0,0.0,0.0,6.9215256,0.0,0.0,0.0,0.0,0.0,22.97358,0.0,0.0,0.0,0.0,0.0,0.0
18021080,2023,Vorupør Fjernvarme,7700,Thisted,Vorupør Kraftvarmeværk AMBA,787,3935,380,955,18021080,VORUPØR KRAFTVARMEVÆRK,8.16,1.472,6.68,35.27379,31.6368,30.9312,1.8468,1.8252,0.0,0.0,0.0,0.0,0.0,0.0,5.14899,0.0,0.0,26.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0
18021080,2021,Vorupør Fjernvarme,7700,Thisted,Vorupør Kraftvarmeværk AMBA,787,3935,380,955,18021080,VORUPØR KRAFTVARMEVÆRK,8.16,1.472,6.68,38.0464092,33.8436,32.7816,1.3842,1.3654800000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.9272092,0.0,0.0,27.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.791600000000001,0.0
