fv_net_navn,aar,vaerk_navn,vaerk_kommune,vrktypenavn,kvoteaktivitet,DB07,NR117,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ,match_type,idriftdato
Stubbekøbing Fjernvarme,2022,REFA Stubbekøbing Fjernvarme A/S (Sivmosevej),376,Fjernvarmeværk,0.0,706000.0,700060.0,12.4,0.0,13.0,78.897188,78.89648,78.0386,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.059688,0.0,0.0,0.0,0.0,0.0,0.0,36.4021,42.4354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2008-10-31
Støvring Fjernvarme,2022,Støvring Kraftvarmeværk,840,Decentralt værk,7.0,2471000.0,2450210.0,51.07,9.120000000000001,43.760000000000005,305.28873261999996,237.90456,237.90456,59.5296,59.5296,4.8253505381,2.1746494619,0.0,0.0,0.0,0.0,6.810493419999999,0.0,0.0,176.3230392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89320000000001,80.262,net,1973-01-01
Sundby-Øster Toreby Fjernvarme,2022,Øster Toreby Varmeværk Amba,376,Fjernvarmeværk,0.0,1668100.0,1650120.0,43.3,0.0,41.3,170.26614,164.28640000000001,164.28640000000001,0.0,0.0,5.0,0.0,0.0,0.0,0.07074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.9696,0.0,0.0,0.0,0.0,0.1854,37.0404,0.0,0.0,0.0,net,1988-01-01
Svebølle-Viskinge Fjernvarme,2022,Svebølle-Viskinge Fjernvarmeselskab,326,Fjernvarmeværk,0.0,1059000.0,1050090.0,13.26,0.0,13.26,51.1062,52.52759999999999,52.52759999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.382600000000004,0.0,0.0,0.0,0.0,18.7236,0.0,0.0,0.0,net,1992-09-03
Svendborg Fjernvarme,2022,Svendborg Fjernvarme Central Bagergade,479,Fjernvarmeværk,8.0,3912120.0,3884200.0,162.2,21.0,142.35,800.1648057,561.4354079999999,559.243008,164.94227999999998,150.63191999999998,8.0612876122,2.9364945544,0.0022178334,0.12306,0.0,0.0,1.0520671,0.0,0.0,193.3195176,453.132722,0.0,2.54823,0.0,36.37499,0.0,5.766859,0.0,0.0,0.0,67.52736,40.32,net,1985-01-01
Sydlangeland Fjernvarme,2022,Sydlangeland Fjernvarme A.m.b.a.,482,Fjernvarmeværk,0.0,1059000.0,1050090.0,19.8,0.0,20.3,109.9339,110.9556,110.9556,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.4075,0.0,0.0,0.0,0.0,0.0,19.5264,0.0,0.0,0.0,net,2003-01-30
Sæby Fjernvarme,2022,Sæby Varmeværk,813,Decentralt værk,5.0,1765000.0,1750150.0,67.2,6.0,63.0,371.76325199999997,270.99972,268.83108,96.99155999999999,96.99155999999999,4.2981487247,0.7018512753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.3577628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.68736000000001,0.0,60.7181292,0.0,net,2001-11-06
Søllested Fjernvarme,2022,Lolland Varme A/S Søllested,360,Fjernvarmeværk,0.0,706000.0,700060.0,13.100000000000001,0.0,12.3,48.24747,44.97155999999999,44.8,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43747,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,net,2008-03-01
Søndbjerg,2022,Søndbjerg Fjernvarme Amba,671,Fjernvarmeværk,0.0,706000.0,700060.0,1.5,0.0,1.4,5.1322540000000005,4.788000000000001,4.788000000000001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.150654,0.0,0.0,0.0,0.0,0.0,0.0,4.9816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1998-03-01
Sønder Felding Fjernvarme,2022,An/S Sønder Felding Varmeværk,657,Fjernvarmeværk,0.0,1765000.0,1750150.0,21.3,0.0,23.3,68.09679371,66.71196,66.71196,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.10879371,0.0,0.0,0.0,0.0,0.0,0.0,57.69200000000001,0.0,0.0,0.0,0.0,0.0,0.0,7.297200000000001,2.9988,net,1995-01-01
Sønder Omme Fjernvarme,2022,Sønder Omme Varmeværk Nedergårdsvej,530,Fjernvarmeværk,0.0,706000.0,700060.0,13.93,0.0,14.0,63.972210000000004,64.7748,64.2312,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5252100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2011-06-07
Sønderborg Fjernvarme,2022,Sønderborg Varme Sundquist,540,Fjernvarmeværk,8.0,5293100.0,5250430.0,259.5,58.0,181.1,1356.55305542,1202.1498,1177.8984,130.19472,103.8906,14.4297758116,0.5702241884,0.0,0.0,0.0,0.0,55.713284,0.0,0.0,24.16635342,671.0960699999999,0.0,1.13506,591.022288,0.0,0.0,4.204,0.0,9.216000000000001,0.0,0.0,0.0,net,1963-01-01
Sønderholm Fjernvarme,2022,Sønderholm Varmeværk,851,Decentralt værk,0.0,1412000.0,1400120.0,8.86,1.01,7.42,30.5811684,26.60004,26.60004,1.2096,1.1952,3.2767479505,0.7232520495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0996484,0.0,0.0,0.0,0.0,0.0,17.6904,0.0,0.0,7.79112,0.0,0.0,0.0,net,1991-01-01
TVIS,2022,Crossbridge Energy A/S,607,Erhvervsværk,43.0,21892430.0,21719460.0,969.778,129.28,812.955,10424.87659395,7198.6151160730005,6638.841586073,1495.9486080000001,1378.125468,58.304909628,4.3486675415,0.3464228304,0.0,0.0,0.0,53.14506357999999,1883.00781513,0.0,58.325970240000004,1452.1576,44.344621000000004,0.0,5109.681148999999,192.6435,20.866475,0.0,1555.4372,45.4716,0.0,8.5863852,1.2092148,net,1958-03-01
Tarm Fjernvarme (fra 2013 incl. Ådum),2022,Tarm Varmeværk (Tværvej),760,Fjernvarmeværk,0.0,2116100.0,2100160.0,41.4,0.0,42.9,216.3627096,200.14200000000002,192.54600000000002,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129096,0.0,0.0,0.0,156.434,0.0,9.415,0.0,0.0,31.086,0.0,4.7556,14.6592,net,1982-01-01
Terndrup Fjernvarme,2022,Terndrup Fjernvarme,840,Fjernvarmeværk,0.0,706000.0,700060.0,10.3,0.0,10.3,69.586921,63.986399999999996,63.6408,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.586921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2012-01-01
Thisted Fjernvarme,2022,Thisted Varmeforsyning - Geotermisk anlæg,787,Fjernvarmeværk,3.0,3555320.0,3534130.0,95.17,5.41,92.922,858.0937096000001,723.9249,722.4201,92.1046032,78.5866032,7.3720851712,2.6258807458,0.0020340831,0.0,0.0,0.0,0.0,0.0,0.0,8.6853096,525.0074000000001,0.0,168.461,0.0,73.698,0.0,0.0,82.242,0.0,0.0,0.0,0.0,net,1961-01-01
Thorsager Fjernvarme,2022,Thorsager Fjernvarmeværk,706,Fjernvarmeværk,0.0,353000.0,350030.0,3.15,0.0,3.15,38.773,33.39,33.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2007-09-01
Thorsminde Fjernvarme,2022,Thorsminde Fjernvarme A.m.b.a.,661,Fjernvarmeværk,0.0,353000.0,350030.0,1.6,0.0,1.6,19.321,21.618,21.618,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1993-01-01
Thorsø Fjernvarme,2022,Thorsø Fjernvarmeværk,710,Decentralt værk,0.0,1412000.0,1400120.0,12.700000000000001,2.1,10.299999999999999,62.9118064,52.59852,52.59852,9.388440000000001,9.21168,3.2759832731,0.7240167269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.741066400000001,0.0,21.13102,0.0,0.0,0.0,0.0,0.0,30.45384,0.0,0.0,2.58588,0.0,net,1986-01-01
Thyborøn Fjernvarme,2022,Thyborøn Fjernvarme A.m.b.a.,665,Fjernvarmeværk,0.0,706000.0,700060.0,10.7,0.0,13.100000000000001,87.65400000000001,98.99280000000002,98.99280000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.65400000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-04-01
Tim Fjernvarme,2022,Tim Kraftvarmeværk,760,Decentralt værk,0.0,1404400.0,1400040.0,9.6,2.0,6.7,35.741682000000004,31.6008,31.6008,3.4848,3.4848,3.2786983666,0.7213016334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.475682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1352,0.0,4.8168,10.314,net,1991-01-01
Tirstrup,2022,Tirstrup Varmeværk,706,Fjernvarmeværk,0.0,1059000.0,1050090.0,3.2,0.0,3.75,23.4432,18.46098,18.45018,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1188,0.0,0.0,0.0,0.0,0.0,0.0,20.4192,0.0,0.0,0.0,0.0,0.0,0.0,1.0728,1.8324,net,2000-01-01
Tistrup Fjernvarme,2022,Tistrup Varmeværk,573,Decentralt værk,0.0,1404400.0,1400040.0,13.030000000000001,2.1,10.57,52.971786,41.3343,40.730148,10.125720000000001,10.058724000000002,2.5655310725,1.4344689275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.908282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.063503999999998,0.0,0.0,0.0,net,1964-08-19
Toftlund Fjernvarme,2022,Toftlund Fjernvarmecentral,550,Decentralt værk,5.0,1765000.0,1750150.0,32.345,5.5,25.8,95.8619124,84.59316,84.59316,11.351592,11.351592,4.2957181231,0.7042818769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0699124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1324,0.0,19.6596,0.0,net,1995-01-01
Tommerup Fjernvarme I/S (fusion af Tommerup by Fjernvarme og Tommerup Stationsby Fjernvarme),2022,Tommerup Bys Fjernvarmeforsyning,420,Fjernvarmeværk,0.0,1765000.0,1750150.0,26.7,0.0,27.65,91.22489,95.861484,95.829444,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.214230000000001,0.0,0.0,0.0,35.5013,0.0,0.0,0.0,0.0,25.0776,0.0,5.589801467999999,18.841958532,net,1984-05-01
Tranebjerg Fjernvarme,2022,Tranebjerg Fjernvarmeværk,741,Fjernvarmeværk,0.0,353000.0,350030.0,2.3,0.0,2.3,45.472,40.2264,40.2264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-09-01
Tranum Fjernvarme,2022,An/S Tranum Kraftvarmeværk,849,Decentralt værk,0.0,1059000.0,1050090.0,4.24,0.74,3.466,16.9133328,15.246,15.246,1.8144,1.8144,2.3260430361999997,0.6739569638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.810132800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18896,7.91424,net,1995-01-01
Troldhede Fjernvarme,2022,Troldhede Varmeværk I/S,760,Decentralt værk,0.0,706000.0,700060.0,1.561,0.0,1.561,17.9301564,17.6076,17.6076,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5149564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.440528,10.974672,net,1997-01-01
Trustrup-Lyngby,2022,Trustrup-Lyngby Varmeværk,707,Fjernvarmeværk,0.0,706000.0,700060.0,9.1,0.0,9.1,50.5116,51.9156,51.8904,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9764,0.0,0.0,0.0,0.0,12.5352,0.0,0.0,0.0,net,1998-01-01
Tversted Fjernvarme,2022,Tversted Kraftvarmeværk A.m.b.a.,860,Decentralt værk,0.0,1404400.0,1400040.0,10.32,1.82,7.91,29.6842574,26.8371,26.480484,1.2888,1.2888,3.2285402214,0.7714597786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4265483999999997,0.0,0.0,0.0,0.0,0.0,17.297525,0.0,0.0,8.960184000000002,0.0,0.0,0.0,net,1995-01-01
Tårs Fjernvarme,2022,Taars Varmeværk Amba,860,Decentralt værk,0.0,1412000.0,1400120.0,23.75,4.99,17.4,108.95669280000001,63.88631999999999,63.57815999999999,36.41796,35.77752,3.2248742332,0.7751257668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.1992128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.757480000000001,0.0,0.0,0.0,net,1987-01-01
Tønder Fjernvarme,2022,Tønder Fjernvarmeselskab Amba (Østergade),550,Fjernvarmeværk,0.0,2824000.0,2800240.0,61.75,0.0,59.75,239.7382048,270.02724,270.02724,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.924824799999996,0.0,0.0,0.0,96.04,0.0,0.0,0.0,0.0,0.0,0.0,89.77337999999999,0.0,net,1989-06-01
Tørring Fjernvarme,2022,Tørring Kraftvarmeværk,766,Decentralt værk,0.0,2457700.0,2450070.0,30.247,5.1,24.86,134.04651239999998,97.64999999999999,97.64999999999999,30.7944,30.7944,6.2413073219,0.7586926781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.22481239999999,0.0,0.0,0.0,0.0,0.0,18.3225,0.0,0.0,34.1064,0.0,5.3928,0.0,net,2003-10-21
Ulbjerg Fjernvarme,2022,Ulbjerg Kraftvarme,791,Decentralt værk,0.0,1053300.0,1050030.0,3.8811109999999998,0.74,2.94,18.641095599999996,17.136,17.136,0.144,0.144,2.1679946242,0.8320053758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6180956000000002,0.0,0.0,17.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1991-10-15
Uldum Fjernvarme,2022,Rask Mølle Kraftvarmeværk I/S,766,Decentralt værk,0.0,1410100.0,1400100.0,13.59,1.5,11.95,83.4663804,86.04442999999999,86.00943,1.34712,1.34712,3.2009153349,0.7990846651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1559804,0.0,0.0,0.0,79.3104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1956-10-01
Ulfborg Fjernvarme,2022,Ulfborg Fjernvarmeværk A.m.b.a.,661,Fjernvarmeværk,0.0,1059000.0,1050090.0,16.0,0.0,16.2,83.76084,83.7576,83.7576,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.75364,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,net,2013-01-16
Ullerslev Fjernvarme,2022,Dansk Træemballage (Ulsa),450,Erhvervsværk,0.0,162400.0,160000.0,0.95,0.0,0.85,19.44,16.93332,14.49,0.0,0.0,0.8557093352,0.0,0.1442906648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2007-01-01
Ulsted Fjernvarme,2022,Ulsted Varmeværk,851,Fjernvarmeværk,0.0,706000.0,700060.0,7.0,0.0,7.0,45.053200000000004,45.053200000000004,45.053200000000004,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.424,0.0,0.0,0.0,0.0,0.0,8.6292,0.0,0.0,0.0,net,2006-01-01
Vaarst-Fjellerad Fjernvarme,2022,Vaarst-Fjellerad Kraftvarme A.m.b.a.,851,Decentralt værk,0.0,1053300.0,1050030.0,8.599,2.0,5.699,36.201183864,25.39018,25.214802,6.0476256,6.0476256,2.2100001955,0.7899998045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.079453864,0.0,0.0,0.0,19.12173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-01-01
Vegger Fjernvarme,2022,Energi Vegger A M B A,820,Decentralt værk,0.0,1056300.0,1050060.0,4.53,1.27,2.955,78.161616,31.01944,13.671904000000001,27.04032,27.04032,1.3899194143,1.6100805857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.161616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1990-01-01
Vejby-Tisvilde,2022,Vejby-Tisvilde Kraftvarmeværk,270,Decentralt værk,0.0,2118000.0,2100180.0,21.259999999999998,3.0,16.6,87.5930306,73.0656,73.0656,9.4428,9.4428,3.7576488603,2.2423511397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.7153556,0.0,0.0,0.0,0.0,0.0,13.314875,0.0,0.0,15.5628,0.0,0.0,0.0,net,1997-11-01
Vejen Fjernvarme,2022,Vejen Varmeværk,575,Fjernvarmeværk,0.0,3513000.0,3490210.0,44.9,0.0,46.0,357.1279004,380.1168,380.1168,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1544004,0.0,0.0,107.474,215.82510000000002,0.0,0.0,0.0,32.6844,0.0,0.0,0.99,0.0,net,1992-01-01
Vemb Fjernvarme,2022,Vemb Varmeværk,661,Fjernvarmeværk,0.0,706000.0,700060.0,7.88,0.0,7.65,44.545919999999995,52.494444,52.494444,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84392,0.0,0.0,0.702,0.0,0.0,0.0,0.0,0.0,net,2012-01-01
Vesløs Fjernvarme,2022,Vesløs Fjernvarme Amba,787,Fjernvarmeværk,0.0,706000.0,700060.0,0.98,0.0,0.96,21.018,17.082,17.082,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1995-01-01
Vester Hjermitslev Fjernvarme,2022,Vester Hjermitslev Varmeværk,849,Fjernvarmeværk,0.0,706000.0,700060.0,2.2,0.0,2.2,14.0463,12.256416000000002,12.093372,0.0,0.0,2.0,0.0,0.0,0.0,0.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.965,0.0,0.0,0.0,0.0,0.0,0.0,net,1984-01-01
Vestervig Fjernvarme,2022,Vestervig Fjernvarme,787,Fjernvarmeværk,0.0,1059000.0,1050090.0,7.5,0.0,8.35,45.40358349,50.52456,48.93192,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03325148999999999,0.0,0.0,0.0,0.0,0.0,0.0,40.596372,0.0,0.0,0.0,0.0,0.0,0.0,1.71468,3.05928,net,1964-06-01
Viborg Fjernvarme,2022,Viborg Varme Produktion A/S Farvervej 9,791,Fjernvarmeværk,3.0,3877300.0,3850270.0,219.74499999999998,57.0,149.77,1640.82468,1112.6376,1112.6376,438.5628,431.946,10.237917709,0.762082291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1629.617418,0.0,4.788461999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9944,4.424399999999999,net,1996-01-01
Videbæk Fjernvarme,2022,Videbæk Varme A/S Godthåbsvej,760,Fjernvarmeværk,4.0,1832400.0,1800240.0,63.696,18.388,44.808,662.28431,325.673766,177.858,257.356296,257.356296,2.7890766944,4.6253068865,0.5856164191,0.0,0.0,0.0,0.0,0.0,0.0,116.05377960000001,0.0,497.38933040000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.84120000000001,0.0,net,1987-04-01
Vig,2022,Vig,306,Decentralt værk,0.0,1765000.0,1750150.0,11.120000000000001,1.84,10.17,57.1609584,53.9568,53.9568,2.14056,2.14056,3.4994644271,1.5005355729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3257584,0.0,0.0,0.0,1.2888,0.0,0.0,0.0,0.0,0.0,0.0,15.0048,29.5416,net,1999-01-01
Vildbjerg Fjernvarme,2022,Vildbjerg Varme A/S,657,Decentralt værk,6.0,2118000.0,2100180.0,66.34,7.28,58.3,163.55628398,132.58584,132.58584,27.043992000000003,27.043992000000003,4.5295152323,1.4704847677,0.0,0.0,0.0,0.0,0.0046631,0.0,0.0,73.09874088000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76876,0.0,51.68412,0.0,net,1994-11-01
Vinderup - Sevel Fjernvarme,2022,Vinderup Varmeværk,661,Decentralt værk,7.0,3173200.0,3150230.0,55.1,9.440000000000001,44.94,234.0415308,142.33824,141.99192,86.65452,86.65416,6.0586576001,2.9413423999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.767144799999997,0.0,182.202546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07184,0.0,net,1983-12-01
Vivild Fjernvarme,2022,Vivild Varmeværk Nørregade 21,707,Fjernvarmeværk,0.0,706000.0,700060.0,9.2,0.0,9.2,50.3418,45.989999999999995,45.989999999999995,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.82260000000001,0.0,0.0,0.0,0.0,10.5192,0.0,0.0,0.0,net,2008-11-01
Voersaa Fjernvarme,2022,Voersaa Kraftvarmeværk A.m.b.a.,813,Decentralt værk,0.0,1404400.0,1400040.0,6.79,0.92,6.4,17.7500952,16.3836828,16.3836828,1.2145572,1.2141396,3.2649828585,0.7350171415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4175532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.441112,0.0,0.9373032000000001,1.9541268,net,1993-01-01
Vojens Fjernvarme,2022,Vojens Fjernvarme Hejmdals Brovej,510,Fjernvarmeværk,5.0,3530000.0,3500300.0,109.2,9.01,95.3,201.51723189,178.891236,176.37771600000002,17.2512,16.866,7.736091652,2.263908348,0.0,0.0,0.0,0.0,8.70661749,0.0,0.0,66.6018144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8344,0.0,45.3744,0.0,net,1984-10-01
Voldby,2022,Voldby Varmeværk,707,Fjernvarmeværk,0.0,706000.0,700060.0,2.1,0.0,2.1,13.492799999999999,10.908396,10.897596,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,13.2336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2002-01-01
Vordingborg Fjernvarme,2022,Bødkervænget Varmecentral,390,Fjernvarmeværk,0.0,1408200.0,1400080.0,63.42,9.98,48.8,611.1974316,417.64040000000006,417.64040000000006,142.0308,127.8936,3.3369526092,0.6630473908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324316000000003,0.0,0.0,501.555,108.81000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1989-01-01
Vorupør Fjernvarme,2022,Vorupør Kraftvarmeværk AMBA,787,Decentralt værk,0.0,1755500.0,1750050.0,8.16,1.472,6.68,33.4616256,30.4812,29.7864,1.1052,1.0584,3.6014352657,1.3985647342999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2288256,0.0,0.0,25.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187600000000001,0.0,net,1995-01-01
Vrå Fjernvarme,2022,Vrå Varmeværk,860,Decentralt værk,0.0,1765000.0,1750150.0,34.551,0.0,32.3,180.03012840000002,177.46344,104.80464,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3350684,0.0,0.0,129.3255,0.0,0.0,0.0,0.0,0.0,21.15,0.0,22.21956,0.0,net,1989-01-01
Væggerløse Fjernvarme,2022,Sydfalster Varmeværk Amba,376,Fjernvarmeværk,0.0,1412000.0,1400120.0,22.4,0.0,22.4,127.58670000000001,114.45120000000001,113.42520000000002,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,45.443,0.0,56.811,0.0,0.0,0.0,25.29,0.0,0.0,0.0,net,1988-08-01
Værum-Ørum Fjernvarme,2022,Værum-Ørum Kraftvarmeværk,730,Decentralt værk,0.0,2106600.0,2100060.0,16.27,1.5,14.0,39.6318724,35.255376,35.255376,0.4788,0.4788,5.2929441255,0.7070558745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5127724,0.0,0.0,0.0,0.0,0.0,17.237499999999997,0.0,0.0,13.8816,0.0,0.0,0.0,net,1995-01-01
Århus Fjernvarme,2022,Kredsløb Energianlæg Lisbjerg,751,Erhvervsværk,26.0,17146170.0,17040500.0,2443.6838000000002,780.724,1589.511,26329.4352493751,11274.1971184,11229.5514268,8319.125250000001,7513.294409999999,37.3444852508,8.4731321331,1.182382616,8841.129322482131,639.3510665679577,0.0,142.63103769999998,0.0,6.8625e-05,0.0,3398.487306,76.843552,3312.588000000001,668.649048,7.9605,8685.844000000014,0.0,187.598628,0.0,0.0,366.92846999999995,1.42425,net,1958-01-01
Ærøskøbing Fjernvarme,2022,Ærøskøbing Fjernvarme Halmfyringsanlægget,492,Fjernvarmeværk,0.0,1059000.0,1050090.0,8.45,0.0,8.1,51.393499999999996,47.0592,47.0592,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3535,0.0,0.0,1.68,0.0,0.0,9.36,0.0,0.0,0.0,net,1963-01-01
Ø.Hurup,2022,Øster Hurup Kraftvarme,846,Decentralt værk,0.0,2118000.0,2100180.0,12.12,1.47,10.56,30.9191524,28.010088,28.010088,0.5575572000000001,0.5544,5.2454545455,0.7545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8800496,0.0,0.0,23.0695,0.0,0.0,0.0,0.0,0.0,5.6672532,0.0,0.3023496,0.0,net,1997-04-01
Ølgod Fjernvarme,2022,Ølgod Fjernvarmeselskab Amba. Industrivej 11,573,Decentralt værk,0.0,1765000.0,1750150.0,32.269999999999996,0.0,31.5,183.42110079999998,177.58079999999998,177.58079999999998,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.82501,0.0,0.0,2.8936908,0.0,0.0,0.0,152.5008,0.0,0.0,0.0,0.0,0.0,0.0,27.2016,0.0,net,2006-09-15
